Channel Label,Well Label,Plate,Date,Cell Line,Diff Name,Experiment,Drug,Dose Label,Channel ID,Well ID,Compound ID,Compound Name,Dose [pM],T Detection Timestamp [µs],Manually Changed,Mean Slope [V/s],Mean RR Interval [µs],RR Interval CV,Mean Peak-to-Peak Amplitude [pV],Active Channel,Max-Min difference [pV],Mean Conduction Velocity [cm/s],Differentiation Method,Culture Age,Timepoint,Project,Expanded,Medium,MEA Type,Date of plating,T wave missing,cFPD,FPD,RR,norm_cFPD,norm_FPD,norm_RR,norm_cond_vel,norm_PtPA,Variant Risk Level,Symptoms,Variant,Disease,norm_slope,norm_RRCV,FourScore
22,A4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,300 nM,76,3,Chlorpromazine,Chlorpromazine,300000,326100,FALSE,-0.535,1944426.23,0.021,186955636.839,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,233.859525036131,326.1,1.94442623,1.79751230738417,1.29046299960427,0.515403506018505,NA,1.16405874135892,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9834558823529411,0.08433734939759037,3
22,A4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,Control,76,3,Chlorpromazine,Chlorpromazine,0,276600,FALSE,-0.538,1938844.262,0.014,181578779.226,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,198.646406416886,276.6,1.938844262,1.52685403896559,1.09457855164226,0.513923909707113,NA,1.13058032791667,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9889705882352942,0.05622489959839357,3
22,C3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_TTX_CARIPLO_001,Tetrodotoxin,Vehicle,227,14,TTX,Tetrodotoxin,0,257583,TRUE,-5.027,1818584.615,0.093,2355555498.545,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,191.007508927206,257.583,1.818584615,1,1,1,NA,1,Low Risk,Yes,KCNH2-p.R366X,LQT2,1,1,3
22,C3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_TTX_CARIPLO_001,Tetrodotoxin,1 µM,227,14,TTX,Tetrodotoxin,1000000,278300,FALSE,-1.596,2018627.119,0.093,1119481334.6,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,195.877771594088,278.3,2.018627119,1.02549775500574,1.08042844442374,1.10999900821222,NA,0.475251521474018,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.317485577879451,1,3
22,C3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_TTX_CARIPLO_001,Tetrodotoxin,10 µM,227,14,TTX,Tetrodotoxin,10000000,255695,TRUE,-0.406,2297709.804,0.206,663321453.692,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,168.684293690789,255.695,2.297709804,0.883129122191082,0.992670323740309,1.26346048737468,NA,0.281598737156363,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.08076387507459717,2.21505376344086,2
22,C3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_TTX_CARIPLO_001,Tetrodotoxin,100 nM,227,14,TTX,Tetrodotoxin,100000,262100,FALSE,-5.115,1962620,0.052,2384478539.41,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,187.089283106375,262.1,1.96262,0.979486535148081,1.01753609516156,1.07920191549624,NA,1.012278649721,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0175054704595186,0.5591397849462365,3
22,C3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_TTX_CARIPLO_001,Tetrodotoxin,30 µM,227,14,TTX,Tetrodotoxin,30000000,235400,FALSE,-0.084,3474609.091,0.127,204213822.353,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,126.285498438178,235.4,3.474609091,0.661154627624119,0.913880186192412,1.91061172647169,NA,0.0866945493235632,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.01670976725681321,1.3655913978494625,3
22,C3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_TTX_CARIPLO_001,Tetrodotoxin,300 nM,227,14,TTX,Tetrodotoxin,300000,278000,FALSE,-4.76,1834942.188,0.093,2246044694.215,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,205.226577681408,278,1.834942188,1.07444245953504,1.07926377128925,1.008994672486,NA,0.953509563074339,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9468868112194151,1,2
22,C3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_TTX_CARIPLO_001,Tetrodotoxin,Control,227,14,TTX,Tetrodotoxin,0,209447,TRUE,-5,1486746.25,0.043,2435746894.074,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,171.773323395753,209.447,1.48674625,0.899301416789938,0.813124313328131,0.817529323484352,NA,1.0340435177938,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9946290033817385,0.46236559139784944,3
22,D5,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,Vehicle,191,22,MOXI,Moxifloxacin,0,245200,FALSE,-3.603,1852837.5,0.04,2176352946.462,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,180.136533021444,245.2,1.8528375,1,1,1,NA,1,Low Risk,Yes,KCNH2-p.R366X,LQT2,1,1,3
22,D5,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,1 µM,191,22,MOXI,Moxifloxacin,1000000,234315,TRUE,-3.747,1780603.03,0.076,2153417792.597,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,175.596775809075,234.315,1.78060303,0.974798242553999,0.95560766721044,0.961014136425887,NA,0.989461656987997,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0399666944213155,1.9,3
22,D5,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,10 µM,191,22,MOXI,Moxifloxacin,10000000,283567,TRUE,-3.972,1767274.627,0.054,1941011272.235,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,213.306292602219,283.567,1.767274627,1.18413677128351,1.1564722675367,0.953820627550986,NA,0.891864196655425,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.1024146544546212,1.3499999999999999,3
22,D5,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,100 µM,191,22,MOXI,Moxifloxacin,100000000,399725,TRUE,-2.654,2388248,0.048,1132342767.529,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,258.655429858882,399.725,2.388248,1.43588546709784,1.63019983686786,1.28896786685287,NA,0.520293718612966,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.7366083819039688,1.2,3
22,D5,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,3 µM,191,22,MOXI,Moxifloxacin,3000000,258606,TRUE,-3.831,1762285.075,0.082,2022742380.706,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,194.805186465777,258.606,1.762285075,1.0814307525425,1.05467373572594,0.951127702780195,NA,0.929418357437971,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0632805995004162,2.05,3
22,D5,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,30 µM,191,22,MOXI,Moxifloxacin,30000000,320396,TRUE,-3.69,1865276.19,0.044,1902813928.313,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,234.593250153131,320.396,1.86527619,1.3023080116969,1.30667210440457,1.00671331943573,NA,0.87431311699985,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0241465445462115,1.0999999999999999,3
22,D5,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,Control,191,22,MOXI,Moxifloxacin,0,227400,FALSE,-3.694,1605275.676,0.01,2043059818.24,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,179.47982929996,227.4,1.605275676,0.996354411232029,0.927406199021207,0.866387730170617,NA,0.938753900906244,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.025256730502359,0.25,3
23,A3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_E4031_CARIPLO_001,E4031,Vehicle,49,2,E4031,E4031,0,225100,FALSE,-12.676,2490471.739,0.219,4128796979.745,TRUE,NA,42.44,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,142.637817822203,225.1,2.490471739,1,1,1,1,1,Low Risk,Yes,KCNH2-p.R366X,LQT2,1,1,2
23,A3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_E4031_CARIPLO_001,E4031,10 nM,49,2,E4031,E4031,10000,252600,FALSE,-12.687,2186505.556,0.045,5077409004.655,TRUE,NA,31.028,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,170.827605578077,252.6,2.186505556,1.19763193370648,1.1221679253665,0.877948350812424,0.7311027332705,1.22975506656387,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.000867781634585,0.2054794520547945,3
23,A3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_E4031_CARIPLO_001,E4031,100 nM,49,2,E4031,E4031,100000,401100,FALSE,-12.335,1910372.581,0.014,2871031016.571,TRUE,NA,38.096,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,290.197471357716,401.1,1.910372581,2.03450582593351,1.78187472234562,0.767072579497358,0.897643732327992,0.695367447383746,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9730987693278638,0.0639269406392694,3
23,A3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_E4031_CARIPLO_001,E4031,30 nM,49,2,E4031,E4031,30000,312200,FALSE,-13.305,1895650.794,0.054,3393641283.375,TRUE,NA,51.204,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,226.753359516876,312.2,1.895650794,1.58971416542226,1.38693913816082,0.761161335145751,1.20650329877474,0.82194433391215,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0496213316503629,0.2465753424657534,3
23,A3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_E4031_CARIPLO_001,E4031,300 nM,49,2,E4031,E4031,300000,455679,TRUE,-12.836,1994289.831,0.019,3376367920,TRUE,NA,36.851,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,322.674671927307,455.679,1.994289831,2.2621957966962,2.02434029320302,0.800767902630675,0.868308199811499,0.817760702830326,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.012622278321237,0.0867579908675799,3
23,A3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_E4031_CARIPLO_001,E4031,500 nM,49,2,E4031,E4031,500000,476427,TRUE,-12.343,1964733.333,0.011,3821277906.689,TRUE,NA,26.687,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,339.894830288983,476.427,1.964733333,2.38292225356853,2.11651266103954,0.78890007151372,0.628817153628652,0.925518480427925,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9737298832439255,0.0502283105022831,3
23,A3,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_E4031_CARIPLO_001,E4031,Control,49,2,E4031,E4031,0,212600,FALSE,-12.824,1682301.429,0.013,4050639988.901,TRUE,NA,36.178,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,163.912227899384,212.6,1.682301429,1.14914985662287,0.944469124833407,0.675495089004903,0.852450518378888,0.981070275136457,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0116756074471442,0.0593607305936073,3
23,D6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,Vehicle,162,23,MOXI,Moxifloxacin,0,259000,FALSE,-1.613,1949195.082,0.054,511132179.29,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,185.512044016175,259,1.949195082,1,1,1,NA,1,Low Risk,Yes,KCNH2-p.R366X,LQT2,1,1,3
23,D6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,1 µM,162,23,MOXI,Moxifloxacin,1000000,290600,FALSE,-1.698,1847804.688,0.072,539295158.031,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,213.780248547011,290.6,1.847804688,1.15237934917245,1.12200772200772,0.947983454844362,NA,1.05509920893676,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0526968381897086,1.3333333333333333,3
23,D6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,10 µM,162,23,MOXI,Moxifloxacin,10000000,328000,FALSE,-1.529,1915830.645,0.033,497580814.667,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,236.971046143353,328,1.915830645,1.27738900943106,1.26640926640927,0.982882966765047,NA,0.973487553372547,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9479231246125231,0.6111111111111112,3
23,D6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,100 µM,162,23,MOXI,Moxifloxacin,100000000,527659,TRUE,-0.56,2799150,0.031,261838985.86,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,315.384440872628,527.659,2.79915,1.70007528376502,2.03729343629344,1.43605431075062,NA,0.51227255193307,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.34717916924984504,0.5740740740740741,3
23,D6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,3 µM,162,23,MOXI,Moxifloxacin,3000000,309600,FALSE,-1.592,1952090.164,0.077,512883767.806,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,221.590437743832,309.6,1.952090164,1.19448006149138,1.1953667953668,1.00148527052358,NA,1.00342687975238,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9869807811531308,1.4259259259259258,3
23,D6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,30 µM,162,23,MOXI,Moxifloxacin,30000000,344000,FALSE,-1.49,1942226.23,0.035,493184645.806,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,246.836019916156,344,1.94222623,1.33056600839692,1.32818532818533,0.996424753959029,NA,0.96488670795697,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9237445753254805,0.6481481481481483,3
23,D6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,Control,162,23,MOXI,Moxifloxacin,0,241000,FALSE,-1.731,1651780.556,0.011,530626651.233,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,187.517095645198,241,1.651780556,1.01080820191301,0.93050193050193,0.847416747176053,NA,1.03813978601402,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0731556106633602,0.2037037037037037,3
24,B2,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_NIFE_CARIPLO_001,Nifedipine,Vehicle,36,7,NIFE,Nifedipine,0,230600,FALSE,-18.475,1903046.774,0.049,4954352598.857,TRUE,NA,31.023,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,167.160850296011,230.6,1.903046774,1,1,1,1,1,Low Risk,Yes,KCNH2-p.R366X,LQT2,1,1,3
24,B2,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_NIFE_CARIPLO_001,Nifedipine,1 µM,36,7,NIFE,Nifedipine,1000000,207400,FALSE,-20.646,1616789.189,0.028,5674548752.64,TRUE,NA,28.358,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,163.110550621068,207.4,1.616789189,0.975770046229297,0.899392888117953,0.849579322531144,0.914095993295297,1.1453663499746,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.117510148849797,0.5714285714285714,3
24,B2,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_NIFE_CARIPLO_001,Nifedipine,100 nM,36,7,NIFE,Nifedipine,100000,257700,FALSE,-18.577,1887907.937,0.015,5168520813.563,TRUE,NA,28.534,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,187.552998752357,257.7,1.887907937,1.12199117448993,1.11751951431049,0.99204494749849,0.919769203494182,1.04322829480393,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0055209742895805,0.3061224489795918,3
24,B2,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_NIFE_CARIPLO_001,Nifedipine,2 µM,36,7,NIFE,Nifedipine,2000000,140970,TRUE,-15.167,1400024.706,0.007,4636225060.744,TRUE,NA,31.615,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,119.140344050381,140.97,1.400024706,0.712728751016792,0.61131830008673,0.7356754048968,1.01908261612352,0.93578827268241,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.8209472259810554,0.14285714285714285,3
24,B2,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_NIFE_CARIPLO_001,Nifedipine,30 nM,36,7,NIFE,Nifedipine,30000,254100,FALSE,-18.782,1914813.115,0.058,5226163319.226,TRUE,NA,29.84,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,183.629084220927,254.1,1.914813115,1.09851728975866,1.101908065915,1.00618289637478,0.961867001901815,1.05486301488346,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.016617050067659,1.183673469387755,3
24,B2,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_NIFE_CARIPLO_001,Nifedipine,300 nM,36,7,NIFE,Nifedipine,300000,235400,FALSE,-18.55,1814492.308,0.04,5104548873.273,TRUE,NA,28.21,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,174.754711231488,235.4,1.814492308,1.04542846558886,1.02081526452732,0.953467005010146,0.909325339264417,1.03031602442883,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0040595399188093,0.8163265306122449,3
24,B2,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_NIFE_CARIPLO_001,Nifedipine,Control,36,7,NIFE,Nifedipine,0,207500,FALSE,-19.306,1604929.73,0.036,5064563006.08,TRUE,NA,30.28,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,163.791020960374,207.5,1.60492973,0.979840798071619,0.899826539462272,0.843347495146748,0.976050027399027,1.02224516826849,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.044979702300406,0.7346938775510203,3
24,D4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,Vehicle,211,21,MOXI,Moxifloxacin,0,232900,FALSE,-22.541,1867209.524,0.041,10857256026,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,170.440563585889,232.9,1.867209524,1,1,1,NA,1,Low Risk,Yes,KCNH2-p.R366X,LQT2,1,1,3
24,D4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,1 µM,211,21,MOXI,Moxifloxacin,1000000,261500,FALSE,-22.631,1929663.934,0.065,11151323896.258,TRUE,NA,52.095,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,188.248209125675,261.5,1.929663934,1.10448009068458,1.12279948475741,1.03344799241716,NA,1.0270849162582,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.0039927243689277,1.5853658536585367,3
24,D4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,10 µM,211,21,MOXI,Moxifloxacin,10000000,297100,FALSE,-21.923,1929259.016,0.035,11201596986.194,TRUE,NA,55.489,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,213.898324431298,297.1,1.929259016,1.25497311162967,1.27565478746243,1.03323113512568,NA,1.03171528417212,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9725832926666962,0.853658536585366,3
24,D4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,100 µM,211,21,MOXI,Moxifloxacin,100000000,737099,TRUE,-21.477,2164948.148,0.297,12882577729.964,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,500.958872050814,737.099,2.164948148,2.93919980966484,3.16487333619579,1.159456461727,NA,1.18654084412433,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9527971252384544,7.24390243902439,2
24,D4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,3 µM,211,21,MOXI,Moxifloxacin,3000000,281100,FALSE,-22.258,1981798.333,0.051,11196713019.934,TRUE,NA,59.207,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,199.678412947175,281.1,1.981798333,1.17154278738671,1.20695577501073,1.06136901484656,NA,1.03126544986331,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9874451000399271,1.24390243902439,3
24,D4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,30 µM,211,21,MOXI,Moxifloxacin,30000000,313500,FALSE,-21.578,1990222.034,0.038,11189293022.2,TRUE,NA,56.391,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,222.22186092779,313.5,1.990222034,1.30380853156359,1.34607127522542,1.06588039982598,NA,1.03058203614291,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9572778492524733,0.9268292682926829,3
24,D4,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_MOXI_CARIPLO_001,Moxifloxacin,Control,211,21,MOXI,Moxifloxacin,0,213800,FALSE,-22.453,1689302.857,0.016,10467963413.408,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,164.495470027887,213.8,1.689302857,0.965119256631616,0.917990553885788,0.904720565789059,NA,0.964144475209965,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9960960028392706,0.3902439024390244,3
31,A6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,Vehicle,126,5,Chlorpromazine,Chlorpromazine,0,278900,FALSE,-3.46,3176372.973,0.211,1271125883.684,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,156.488622706515,278.9,3.176372973,1,1,1,NA,1,Low Risk,Yes,KCNH2-p.R366X,LQT2,1,1,3
31,A6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,1 µM,126,5,Chlorpromazine,Chlorpromazine,1000000,349500,FALSE,-3.092,2096762.5,0.012,1260689432.421,TRUE,NA,12.061,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,241.364036197377,349.5,2.0967625,1.54237434021029,1.25313732520617,0.660112183872306,NA,0.991789600544713,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.8936416184971099,0.05687203791469195,3
31,A6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,100 nM,126,5,Chlorpromazine,Chlorpromazine,100000,335920,TRUE,-3.158,2319811.765,0.01,1282072870.154,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,220.551232110351,335.92,2.319811765,1.4093755079178,1.20444603800645,0.730333554881308,NA,1.0086120396182,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.9127167630057803,0.047393364928909956,3
31,A6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,3 µM,126,5,Chlorpromazine,Chlorpromazine,3000000,358087,TRUE,-2.515,1751126.471,0.022,1275156746.261,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,270.601249800755,358.087,1.751126471,1.72920717890305,1.28392613840086,0.551297497455441,NA,1.00317109629246,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.726878612716763,0.10426540284360189,3
31,A6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,30 nM,126,5,Chlorpromazine,Chlorpromazine,30000,315906,TRUE,-3.084,2450231.25,0.056,1261611107.02,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,201.815415915582,315.906,2.45023125,1.28964912864033,1.13268555037648,0.771392802680166,NA,0.992514685770992,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.8913294797687862,0.26540284360189575,3
31,A6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,300 nM,126,5,Chlorpromazine,Chlorpromazine,300000,343200,FALSE,-3.101,2175340,0.031,1306543095.857,TRUE,NA,21.179,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,232.693207638303,343.2,2.17534,1.48696565676027,1.23054858372176,0.684850305203752,NA,1.02786286757874,Low Risk,Yes,KCNH2-p.R366X,LQT2,0.8962427745664739,0.14691943127962084,3
31,A6,6514,20230503,HDF27c2,2023_DIFF9_FG,20230503_Chlorpromazine_CARIPLO_001,Chlorpromazine,Control,126,5,Chlorpromazine,Chlorpromazine,0,262300,FALSE,-5.192,2024346.552,0.006,1608435154.983,TRUE,NA,NA,Stanford_Expanded,D12+23,0,CARIPLO,Yes,RBK1,MWMEA24,20230417,No,184.355398425251,262.3,2.024346552,1.17807541044692,0.940480458945859,0.637313870004396,NA,1.26536260147689,Low Risk,Yes,KCNH2-p.R366X,LQT2,1.500578034682081,0.028436018957345974,3
