"","Date","Experiment","Cell Number","File Name","Folder","Cell Line","Condition","Frequency","Good?","Condition 3","variable","value","unique_id_cell"
"1110",2021-06-14,"20210614",9,"21614080","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",127.146661441326,"20210614 Cell_ 9 _ HDF28c44"
"1111",2021-06-14,"20210614",9,"21614080","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",163.165275453191,"20210614 Cell_ 9 _ HDF28c44"
"1112",2021-06-14,"20210614",9,"21614080","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",162.72,"20210614 Cell_ 9 _ HDF28c44"
"1113",2021-06-14,"20210614",9,"21614081","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-79.0396080622263,"20210614 Cell_ 9 _ HDF28c44"
"1114",2021-06-14,"20210614",9,"21614081","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",124.855645925144,"20210614 Cell_ 9 _ HDF28c44"
"1115",2021-06-14,"20210614",9,"21614081","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",147.842400204426,"20210614 Cell_ 9 _ HDF28c44"
"1116",2021-06-14,"20210614",9,"21614081","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",139.56,"20210614 Cell_ 9 _ HDF28c44"
"1117",2021-06-14,"20210614",9,"21614082","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-75.8817102629997,"20210614 Cell_ 9 _ HDF28c44"
"1118",2021-06-14,"20210614",9,"21614082","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",121.136224715088,"20210614 Cell_ 9 _ HDF28c44"
"1119",2021-06-14,"20210614",9,"21614082","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",154.235832517941,"20210614 Cell_ 9 _ HDF28c44"
"1120",2021-06-14,"20210614",9,"21614082","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",109.88,"20210614 Cell_ 9 _ HDF28c44"
"1121",2021-06-14,"20210614",10,"21614087","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-68.1952482257433,"20210614 Cell_ 10 _ HDF28c44"
"1122",2021-06-14,"20210614",10,"21614087","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",120.205133450719,"20210614 Cell_ 10 _ HDF28c44"
"1123",2021-06-14,"20210614",10,"21614087","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",137.524407530443,"20210614 Cell_ 10 _ HDF28c44"
"1124",2021-06-14,"20210614",10,"21614087","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",437.84,"20210614 Cell_ 10 _ HDF28c44"
"1125",2021-06-14,"20210614",10,"21614090","HDF28c44_Expanded.Maturated_Tyr_2Hz","LQT1_R594Q","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-70.6068692049474,"20210614 Cell_ 10 _ HDF28c44"
"1126",2021-06-14,"20210614",10,"21614090","HDF28c44_Expanded.Maturated_Tyr_2Hz","LQT1_R594Q","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",119.981256508227,"20210614 Cell_ 10 _ HDF28c44"
"1127",2021-06-14,"20210614",10,"21614090","HDF28c44_Expanded.Maturated_Tyr_2Hz","LQT1_R594Q","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",113.818353968918,"20210614 Cell_ 10 _ HDF28c44"
"1128",2021-06-14,"20210614",10,"21614090","HDF28c44_Expanded.Maturated_Tyr_2Hz","LQT1_R594Q","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",268.96,"20210614 Cell_ 10 _ HDF28c44"
"1129",2021-06-14,"20210614",10,"21614091","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-63.3622406427988,"20210614 Cell_ 10 _ HDF28c44"
"1130",2021-06-14,"20210614",10,"21614091","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",110.445978640816,"20210614 Cell_ 10 _ HDF28c44"
"1131",2021-06-14,"20210614",10,"21614091","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",73.6877406406449,"20210614 Cell_ 10 _ HDF28c44"
"1132",2021-06-14,"20210614",10,"21614091","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",165.48,"20210614 Cell_ 10 _ HDF28c44"
"1133",2021-06-14,"20210614",10,"21614092","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-61.6983613272976,"20210614 Cell_ 10 _ HDF28c44"
"1134",2021-06-14,"20210614",10,"21614092","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",105.655878770678,"20210614 Cell_ 10 _ HDF28c44"
"1135",2021-06-14,"20210614",10,"21614092","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",65.7653777356873,"20210614 Cell_ 10 _ HDF28c44"
"1136",2021-06-14,"20210614",10,"21614092","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",134,"20210614 Cell_ 10 _ HDF28c44"
"1137",2021-06-14,"20210614",10,"21614093","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-64.3380706745744,"20210614 Cell_ 10 _ HDF28c44"
"1138",2021-06-14,"20210614",10,"21614093","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",107.779230720605,"20210614 Cell_ 10 _ HDF28c44"
"1139",2021-06-14,"20210614",10,"21614093","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",66.9280974070237,"20210614 Cell_ 10 _ HDF28c44"
"1140",2021-06-14,"20210614",10,"21614093","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",120.96,"20210614 Cell_ 10 _ HDF28c44"
"1141",2021-06-14,"20210614",10,"21614094","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-78.6954918676335,"20210614 Cell_ 10 _ HDF28c44"
"1142",2021-06-14,"20210614",10,"21614094","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",126.730767906393,"20210614 Cell_ 10 _ HDF28c44"
"1143",2021-06-14,"20210614",10,"21614094","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",158.12072002873,"20210614 Cell_ 10 _ HDF28c44"
"1144",2021-06-14,"20210614",10,"21614094","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",235,"20210614 Cell_ 10 _ HDF28c44"
"1145",2021-06-14,"20210614",11,"21614099","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-61.3861665179073,"20210614 Cell_ 11 _ HDF29c7"
"1146",2021-06-14,"20210614",11,"21614099","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",119.943292642843,"20210614 Cell_ 11 _ HDF29c7"
"1147",2021-06-14,"20210614",11,"21614099","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",149.621574924603,"20210614 Cell_ 11 _ HDF29c7"
"1148",2021-06-14,"20210614",11,"21614099","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",164.04,"20210614 Cell_ 11 _ HDF29c7"
"1149",2021-06-14,"20210614",11,"21614101","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-69.2446866524601,"20210614 Cell_ 11 _ HDF29c7"
"1150",2021-06-14,"20210614",11,"21614101","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",125.329889066681,"20210614 Cell_ 11 _ HDF29c7"
"1151",2021-06-14,"20210614",11,"21614101","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",156.350700581552,"20210614 Cell_ 11 _ HDF29c7"
"1152",2021-06-14,"20210614",11,"21614101","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",209.16,"20210614 Cell_ 11 _ HDF29c7"
"1153",2021-06-14,"20210614",11,"21614103","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-80.661312086762,"20210614 Cell_ 11 _ HDF29c7"
"1154",2021-06-14,"20210614",11,"21614103","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",136.877129729154,"20210614 Cell_ 11 _ HDF29c7"
"1155",2021-06-14,"20210614",11,"21614103","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",160.772697441833,"20210614 Cell_ 11 _ HDF29c7"
"1156",2021-06-14,"20210614",11,"21614103","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",250.4,"20210614 Cell_ 11 _ HDF29c7"
"1157",2021-06-14,"20210614",11,"21614107","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-84.1052816497447,"20210614 Cell_ 11 _ HDF29c7"
"1158",2021-06-14,"20210614",11,"21614107","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",138.995415761353,"20210614 Cell_ 11 _ HDF29c7"
"1159",2021-06-14,"20210614",11,"21614107","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",157.757560866293,"20210614 Cell_ 11 _ HDF29c7"
"1160",2021-06-14,"20210614",11,"21614107","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",203.8,"20210614 Cell_ 11 _ HDF29c7"
"1161",2021-06-14,"20210614",11,"21614108","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-86.1368977641856,"20210614 Cell_ 11 _ HDF29c7"
"1162",2021-06-14,"20210614",11,"21614108","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",139.317437230433,"20210614 Cell_ 11 _ HDF29c7"
"1163",2021-06-14,"20210614",11,"21614108","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",125.195306553542,"20210614 Cell_ 11 _ HDF29c7"
"1164",2021-06-14,"20210614",11,"21614108","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",178.96,"20210614 Cell_ 11 _ HDF29c7"
"1165",2021-06-14,"20210614",11,"21614111","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-81.3079185013623,"20210614 Cell_ 11 _ HDF29c7"
"1166",2021-06-14,"20210614",11,"21614111","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",132.681207076887,"20210614 Cell_ 11 _ HDF29c7"
"1167",2021-06-14,"20210614",11,"21614111","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",93.5577348140585,"20210614 Cell_ 11 _ HDF29c7"
"1168",2021-06-14,"20210614",11,"21614111","HDF29c7_Expanded.Maturated_Tyr_5Hz","LQT1_R190W","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",145.32,"20210614 Cell_ 11 _ HDF29c7"
"1169",2021-06-14,"20210614",12,"21614117","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-71.6217617348676,"20210614 Cell_ 12 _ HDF29c7"
"1170",2021-06-14,"20210614",12,"21614117","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",125.380914454882,"20210614 Cell_ 12 _ HDF29c7"
"1171",2021-06-14,"20210614",12,"21614117","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",117.123407522872,"20210614 Cell_ 12 _ HDF29c7"
"1172",2021-06-14,"20210614",12,"21614117","HDF29c7_Expanded.Maturated_Tyr_0.5Hz","LQT1_R190W","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",243.84,"20210614 Cell_ 12 _ HDF29c7"
"1173",2021-06-14,"20210614",12,"21614118","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-70.9428066889912,"20210614 Cell_ 12 _ HDF29c7"
"1174",2021-06-14,"20210614",12,"21614118","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",123.350030762282,"20210614 Cell_ 12 _ HDF29c7"
"1175",2021-06-14,"20210614",12,"21614118","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",106.216425619053,"20210614 Cell_ 12 _ HDF29c7"
"1176",2021-06-14,"20210614",12,"21614118","HDF29c7_Expanded.Maturated_Tyr_1Hz","LQT1_R190W","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",223.68,"20210614 Cell_ 12 _ HDF29c7"
"1177",2021-06-14,"20210614",12,"21614120","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-73.9650233423187,"20210614 Cell_ 12 _ HDF29c7"
"1178",2021-06-14,"20210614",12,"21614120","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",123.927179172369,"20210614 Cell_ 12 _ HDF29c7"
"1179",2021-06-14,"20210614",12,"21614120","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",86.2335164119403,"20210614 Cell_ 12 _ HDF29c7"
"1180",2021-06-14,"20210614",12,"21614120","HDF29c7_Expanded.Maturated_Tyr_2Hz","LQT1_R190W","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",223.72,"20210614 Cell_ 12 _ HDF29c7"
"1181",2021-06-14,"20210614",12,"21614122","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-69.7047086032665,"20210614 Cell_ 12 _ HDF29c7"
"1182",2021-06-14,"20210614",12,"21614122","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",116.530878254143,"20210614 Cell_ 12 _ HDF29c7"
"1183",2021-06-14,"20210614",12,"21614122","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",52.9174779553046,"20210614 Cell_ 12 _ HDF29c7"
"1184",2021-06-14,"20210614",12,"21614122","HDF29c7_Expanded.Maturated_Tyr_3.33Hz","LQT1_R190W","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",177.96,"20210614 Cell_ 12 _ HDF29c7"
"1185",2021-06-14,"20210614",12,"21614123","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-70.2640347485749,"20210614 Cell_ 12 _ HDF29c7"
"1186",2021-06-14,"20210614",12,"21614123","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",117.52294363671,"20210614 Cell_ 12 _ HDF29c7"
"1187",2021-06-14,"20210614",12,"21614123","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",75.9735071336398,"20210614 Cell_ 12 _ HDF29c7"
"1188",2021-06-14,"20210614",12,"21614123","HDF29c7_Expanded.Maturated_Tyr_4Hz","LQT1_R190W","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",177.36,"20210614 Cell_ 12 _ HDF29c7"
"1189",2021-06-15,"20210615",1,"21615002","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","Ediast (mV)",-60.3188447912586,"20210615 Cell_ 1 _ HDF28c44"
"1190",2021-06-15,"20210615",1,"21615002","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","APA (mV)",103.566523401167,"20210615 Cell_ 1 _ HDF28c44"
"1191",2021-06-15,"20210615",1,"21615002","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","dV/dt max y (V/s)",103.720087846998,"20210615 Cell_ 1 _ HDF28c44"
"1192",2021-06-15,"20210615",1,"21615002","HDF28c44_Expanded.Maturated_Tyr_0.5Hz","LQT1_R594Q","Expanded.Maturated","0.5Hz","Yes","Tyr","APD 90 (ms)",153.88,"20210615 Cell_ 1 _ HDF28c44"
"1193",2021-06-15,"20210615",1,"21615003","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","Ediast (mV)",-59.4243746188999,"20210615 Cell_ 1 _ HDF28c44"
"1194",2021-06-15,"20210615",1,"21615003","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","APA (mV)",99.1362867951853,"20210615 Cell_ 1 _ HDF28c44"
"1195",2021-06-15,"20210615",1,"21615003","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","dV/dt max y (V/s)",91.6931108791863,"20210615 Cell_ 1 _ HDF28c44"
"1196",2021-06-15,"20210615",1,"21615003","HDF28c44_Expanded.Maturated_Tyr_1Hz","LQT1_R594Q","Expanded.Maturated","1Hz","Yes","Tyr","APD 90 (ms)",107.2,"20210615 Cell_ 1 _ HDF28c44"
"1197",2021-06-15,"20210615",1,"21615005","HDF28c44_Expanded.Maturated_Tyr_2Hz","LQT1_R594Q","Expanded.Maturated","2Hz","Yes","Tyr","Ediast (mV)",-66.1348235189207,"20210615 Cell_ 1 _ HDF28c44"
"1198",2021-06-15,"20210615",1,"21615005","HDF28c44_Expanded.Maturated_Tyr_2Hz","LQT1_R594Q","Expanded.Maturated","2Hz","Yes","Tyr","APA (mV)",104.441706465066,"20210615 Cell_ 1 _ HDF28c44"
"1199",2021-06-15,"20210615",1,"21615005","HDF28c44_Expanded.Maturated_Tyr_2Hz","LQT1_R594Q","Expanded.Maturated","2Hz","Yes","Tyr","dV/dt max y (V/s)",92.8527787928548,"20210615 Cell_ 1 _ HDF28c44"
"1200",2021-06-15,"20210615",1,"21615005","HDF28c44_Expanded.Maturated_Tyr_2Hz","LQT1_R594Q","Expanded.Maturated","2Hz","Yes","Tyr","APD 90 (ms)",103.68,"20210615 Cell_ 1 _ HDF28c44"
"1201",2021-06-15,"20210615",1,"21615006","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-69.4030118402526,"20210615 Cell_ 1 _ HDF28c44"
"1202",2021-06-15,"20210615",1,"21615006","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",112.89238965743,"20210615 Cell_ 1 _ HDF28c44"
"1203",2021-06-15,"20210615",1,"21615006","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",95.4254105065991,"20210615 Cell_ 1 _ HDF28c44"
"1204",2021-06-15,"20210615",1,"21615006","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",79.68,"20210615 Cell_ 1 _ HDF28c44"
"1205",2021-06-15,"20210615",1,"21615007","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-63.4905365351426,"20210615 Cell_ 1 _ HDF28c44"
"1206",2021-06-15,"20210615",1,"21615007","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",102.499934096358,"20210615 Cell_ 1 _ HDF28c44"
"1207",2021-06-15,"20210615",1,"21615007","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",74.8413050389786,"20210615 Cell_ 1 _ HDF28c44"
"1208",2021-06-15,"20210615",1,"21615007","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",61.84,"20210615 Cell_ 1 _ HDF28c44"
"1209",2021-06-15,"20210615",1,"21615009","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","Ediast (mV)",-65.1653411430936,"20210615 Cell_ 1 _ HDF28c44"
"1210",2021-06-15,"20210615",1,"21615009","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","APA (mV)",97.1630202873479,"20210615 Cell_ 1 _ HDF28c44"
"1211",2021-06-15,"20210615",1,"21615009","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","dV/dt max y (V/s)",44.4061258205095,"20210615 Cell_ 1 _ HDF28c44"
"1212",2021-06-15,"20210615",1,"21615009","HDF28c44_Expanded.Maturated_Tyr_5Hz","LQT1_R594Q","Expanded.Maturated","5Hz","Yes","Tyr","APD 90 (ms)",65.52,"20210615 Cell_ 1 _ HDF28c44"
"1213",2021-06-15,"20210615",3,"21615021","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","Ediast (mV)",-80.8066367868907,"20210615 Cell_ 3 _ HDF28c44"
"1214",2021-06-15,"20210615",3,"21615021","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","APA (mV)",131.378533798917,"20210615 Cell_ 3 _ HDF28c44"
"1215",2021-06-15,"20210615",3,"21615021","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","dV/dt max y (V/s)",145.32164837103,"20210615 Cell_ 3 _ HDF28c44"
"1216",2021-06-15,"20210615",3,"21615021","HDF28c44_Expanded.Maturated_Tyr_3.33Hz","LQT1_R594Q","Expanded.Maturated","3.33Hz","Yes","Tyr","APD 90 (ms)",154.6,"20210615 Cell_ 3 _ HDF28c44"
"1217",2021-06-15,"20210615",3,"21615022","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","Ediast (mV)",-82.2557333977498,"20210615 Cell_ 3 _ HDF28c44"
"1218",2021-06-15,"20210615",3,"21615022","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","APA (mV)",131.566033790011,"20210615 Cell_ 3 _ HDF28c44"
"1219",2021-06-15,"20210615",3,"21615022","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","dV/dt max y (V/s)",126.229852402841,"20210615 Cell_ 3 _ HDF28c44"
"1220",2021-06-15,"20210615",3,"21615022","HDF28c44_Expanded.Maturated_Tyr_4Hz","LQT1_R594Q","Expanded.Maturated","4Hz","Yes","Tyr","APD 90 (ms)",130.92,"20210615 Cell_ 3 _ HDF28c44"
