"","Voltage","Cell","Current Density","Group"
"1",-40,"20210413_Cell2_WTC-11",0.375826407147997,"WT"
"2",-40,"20210413_Cell3_WTC-11",0.263393862320562,"WT"
"3",-40,"20210413_Cell4_WTC-11",0.373536659674153,"WT"
"4",-40,"20210505_Cell1_WTC-11",NA,"WT"
"5",-40,"20210505_Cell5_WTC-11",1.16509019521064,"WT"
"6",-40,"20210505_Cell6_WTC-11",0.194602524371488,"WT"
"7",-40,"20210622_Cell2_WTC-11",0.375012523723098,"WT"
"8",-40,"20210622_Cell4_WTC-11",0.12562084197998,"WT"
"9",-40,"20210622_Cell7_WTC-11",NA,"WT"
"10",-40,"20210622_Cell8_WTC-11",0.104427494870171,"WT"
"11",-40,"20210622_Cell9_WTC-11",0.348252815112733,"WT"
"12",-40,"20210622_Cell12_WTC-11",NA,"WT"
"13",-40,"20210622_Cell13_WTC-11",0.405810124258257,"WT"
"14",-40,"20210622_Cell14_WTC-11",0.169277578251664,"WT"
"15",-40,"20210622_Cell15_WTC-11",0.0733606937013855,"WT"
"16",-40,"20210622_Cell16_WTC-11",0.416920304599883,"WT"
"17",-40,"20210623_Cell5_WTC-11",0.357239507918556,"WT"
"18",-40,"20210623_Cell6_WTC-11",0.130183505002969,"WT"
"19",-40,"20210623_Cell7_WTC-11",0.343925029307872,"WT"
"20",-40,"20210723_Cell13_WTC-11",0.527913739450912,"WT"
"21",-40,"20210723_Cell18_WTC-11",0.353435913776846,"WT"
"22",-40,"20210726_Cell2_WTC-11",NA,"WT"
"23",-40,"20210726_Cell7_WTC-11",0.200377605934865,"WT"
"24",-40,"20210802_Cell7_WTC-11",0.204198891755044,"WT"
"25",-30,"20210413_Cell2_WTC-11",0.144908429077375,"WT"
"26",-30,"20210413_Cell3_WTC-11",0.439806003824167,"WT"
"27",-30,"20210413_Cell4_WTC-11",0.242276614483506,"WT"
"28",-30,"20210505_Cell1_WTC-11",NA,"WT"
"29",-30,"20210505_Cell5_WTC-11",1.3347899840203,"WT"
"30",-30,"20210505_Cell6_WTC-11",0.969916547534398,"WT"
"31",-30,"20210622_Cell2_WTC-11",0.359404078069723,"WT"
"32",-30,"20210622_Cell4_WTC-11",0.136616521411472,"WT"
"33",-30,"20210622_Cell7_WTC-11",NA,"WT"
"34",-30,"20210622_Cell8_WTC-11",0.408383883531757,"WT"
"35",-30,"20210622_Cell9_WTC-11",0.218246192262884,"WT"
"36",-30,"20210622_Cell12_WTC-11",NA,"WT"
"37",-30,"20210622_Cell13_WTC-11",0.499873916269739,"WT"
"38",-30,"20210622_Cell14_WTC-11",0.218736074684379,"WT"
"39",-30,"20210622_Cell15_WTC-11",0.365779592893917,"WT"
"40",-30,"20210622_Cell16_WTC-11",1.01883322925498,"WT"
"41",-30,"20210623_Cell5_WTC-11",0.259518890003234,"WT"
"42",-30,"20210623_Cell6_WTC-11",0.338055965241318,"WT"
"43",-30,"20210623_Cell7_WTC-11",0.241389940450857,"WT"
"44",-30,"20210723_Cell13_WTC-11",0.28721426423025,"WT"
"45",-30,"20210723_Cell18_WTC-11",0.47447785952037,"WT"
"46",-30,"20210726_Cell2_WTC-11",NA,"WT"
"47",-30,"20210726_Cell7_WTC-11",0.157861938570001,"WT"
"48",-30,"20210802_Cell7_WTC-11",0.12820620489635,"WT"
"49",-20,"20210413_Cell2_WTC-11",0.36322367720948,"WT"
"50",-20,"20210413_Cell3_WTC-11",0.481332388192254,"WT"
"51",-20,"20210413_Cell4_WTC-11",0.389820418510325,"WT"
"52",-20,"20210505_Cell1_WTC-11",NA,"WT"
"53",-20,"20210505_Cell5_WTC-11",1.12080375763772,"WT"
"54",-20,"20210505_Cell6_WTC-11",1.27312051008689,"WT"
"55",-20,"20210622_Cell2_WTC-11",0.881035714779257,"WT"
"56",-20,"20210622_Cell4_WTC-11",0.182134893205431,"WT"
"57",-20,"20210622_Cell7_WTC-11",NA,"WT"
"58",-20,"20210622_Cell8_WTC-11",0.581930192552192,"WT"
"59",-20,"20210622_Cell9_WTC-11",0.45256069250274,"WT"
"60",-20,"20210622_Cell12_WTC-11",NA,"WT"
"61",-20,"20210622_Cell13_WTC-11",0.348254965083843,"WT"
"62",-20,"20210622_Cell14_WTC-11",0.378522354025852,"WT"
"63",-20,"20210622_Cell15_WTC-11",0.213174664838086,"WT"
"64",-20,"20210622_Cell16_WTC-11",1.11707373001974,"WT"
"65",-20,"20210623_Cell5_WTC-11",0.282924353188015,"WT"
"66",-20,"20210623_Cell6_WTC-11",0.336961386677782,"WT"
"67",-20,"20210623_Cell7_WTC-11",0.359720066860989,"WT"
"68",-20,"20210723_Cell13_WTC-11",0.683363119441583,"WT"
"69",-20,"20210723_Cell18_WTC-11",0.702931820504527,"WT"
"70",-20,"20210726_Cell2_WTC-11",NA,"WT"
"71",-20,"20210726_Cell7_WTC-11",0.132584755353245,"WT"
"72",-20,"20210802_Cell7_WTC-11",0.162757230881722,"WT"
"73",-10,"20210413_Cell2_WTC-11",0.759965437405251,"WT"
"74",-10,"20210413_Cell3_WTC-11",0.367426305898476,"WT"
"75",-10,"20210413_Cell4_WTC-11",0.325240550562036,"WT"
"76",-10,"20210505_Cell1_WTC-11",NA,"WT"
"77",-10,"20210505_Cell5_WTC-11",2.69574627712673,"WT"
"78",-10,"20210505_Cell6_WTC-11",0.315898637718495,"WT"
"79",-10,"20210622_Cell2_WTC-11",1.5640088927071,"WT"
"80",-10,"20210622_Cell4_WTC-11",0.125571714507209,"WT"
"81",-10,"20210622_Cell7_WTC-11",NA,"WT"
"82",-10,"20210622_Cell8_WTC-11",0.717679567752104,"WT"
"83",-10,"20210622_Cell9_WTC-11",0.46660092002467,"WT"
"84",-10,"20210622_Cell12_WTC-11",NA,"WT"
"85",-10,"20210622_Cell13_WTC-11",0.415555000839212,"WT"
"86",-10,"20210622_Cell14_WTC-11",0.236981261470614,"WT"
"87",-10,"20210622_Cell15_WTC-11",0.552394290060611,"WT"
"88",-10,"20210622_Cell16_WTC-11",1.29911934088552,"WT"
"89",-10,"20210623_Cell5_WTC-11",0.591095730213805,"WT"
"90",-10,"20210623_Cell6_WTC-11",0.503046861344688,"WT"
"91",-10,"20210623_Cell7_WTC-11",0.327953046506589,"WT"
"92",-10,"20210723_Cell13_WTC-11",0.262698776481786,"WT"
"93",-10,"20210723_Cell18_WTC-11",0.923162983429574,"WT"
"94",-10,"20210726_Cell2_WTC-11",NA,"WT"
"95",-10,"20210726_Cell7_WTC-11",0.0952766185016364,"WT"
"96",-10,"20210802_Cell7_WTC-11",0.190866034949944,"WT"
"97",0,"20210413_Cell2_WTC-11",0.994753714358526,"WT"
"98",0,"20210413_Cell3_WTC-11",0.606247713885149,"WT"
"99",0,"20210413_Cell4_WTC-11",0.693691449200628,"WT"
"100",0,"20210505_Cell1_WTC-11",NA,"WT"
"101",0,"20210505_Cell5_WTC-11",2.8791537728042,"WT"
"102",0,"20210505_Cell6_WTC-11",1.99014622892204,"WT"
"103",0,"20210622_Cell2_WTC-11",1.96227782627322,"WT"
"104",0,"20210622_Cell4_WTC-11",0.137955639097426,"WT"
"105",0,"20210622_Cell7_WTC-11",NA,"WT"
"106",0,"20210622_Cell8_WTC-11",0.662048973388718,"WT"
"107",0,"20210622_Cell9_WTC-11",0.587690119157754,"WT"
"108",0,"20210622_Cell12_WTC-11",NA,"WT"
"109",0,"20210622_Cell13_WTC-11",0.933662445130751,"WT"
"110",0,"20210622_Cell14_WTC-11",0.236176656533921,"WT"
"111",0,"20210622_Cell15_WTC-11",1.23100163408763,"WT"
"112",0,"20210622_Cell16_WTC-11",1.87074003634694,"WT"
"113",0,"20210623_Cell5_WTC-11",0.532552446521382,"WT"
"114",0,"20210623_Cell6_WTC-11",0.849639671341819,"WT"
"115",0,"20210623_Cell7_WTC-11",0.359822135787826,"WT"
"116",0,"20210723_Cell13_WTC-11",0.455821603636198,"WT"
"117",0,"20210723_Cell18_WTC-11",1.12961793011847,"WT"
"118",0,"20210726_Cell2_WTC-11",NA,"WT"
"119",0,"20210726_Cell7_WTC-11",0.240333624316585,"WT"
"120",0,"20210802_Cell7_WTC-11",0.262209605965004,"WT"
"121",10,"20210413_Cell2_WTC-11",1.5773258841148,"WT"
"122",10,"20210413_Cell3_WTC-11",0.868739998791148,"WT"
"123",10,"20210413_Cell4_WTC-11",0.854418315795338,"WT"
"124",10,"20210505_Cell1_WTC-11",NA,"WT"
"125",10,"20210505_Cell5_WTC-11",2.87626623218589,"WT"
"126",10,"20210505_Cell6_WTC-11",2.22692712521233,"WT"
"127",10,"20210622_Cell2_WTC-11",2.66691301453788,"WT"
"128",10,"20210622_Cell4_WTC-11",0.17261348830329,"WT"
"129",10,"20210622_Cell7_WTC-11",NA,"WT"
"130",10,"20210622_Cell8_WTC-11",0.9248307302737,"WT"
"131",10,"20210622_Cell9_WTC-11",0.74472413983261,"WT"
"132",10,"20210622_Cell12_WTC-11",NA,"WT"
"133",10,"20210622_Cell13_WTC-11",0.554076588776195,"WT"
"134",10,"20210622_Cell14_WTC-11",0.487116830574939,"WT"
"135",10,"20210622_Cell15_WTC-11",0.665136416011229,"WT"
"136",10,"20210622_Cell16_WTC-11",1.81054881568382,"WT"
"137",10,"20210623_Cell5_WTC-11",0.853901569371274,"WT"
"138",10,"20210623_Cell6_WTC-11",0.748914099223467,"WT"
"139",10,"20210623_Cell7_WTC-11",0.76719266874296,"WT"
"140",10,"20210723_Cell13_WTC-11",0.780224595487826,"WT"
"141",10,"20210723_Cell18_WTC-11",1.81185542430344,"WT"
"142",10,"20210726_Cell2_WTC-11",NA,"WT"
"143",10,"20210726_Cell7_WTC-11",0.350581029826474,"WT"
"144",10,"20210802_Cell7_WTC-11",0.298265368578917,"WT"
"145",20,"20210413_Cell2_WTC-11",1.79234290627986,"WT"
"146",20,"20210413_Cell3_WTC-11",0.96622506860969,"WT"
"147",20,"20210413_Cell4_WTC-11",0.952681332916974,"WT"
"148",20,"20210505_Cell1_WTC-11",NA,"WT"
"149",20,"20210505_Cell5_WTC-11",1.65999519062266,"WT"
"150",20,"20210505_Cell6_WTC-11",3.0152539058304,"WT"
"151",20,"20210622_Cell2_WTC-11",2.67106052614608,"WT"
"152",20,"20210622_Cell4_WTC-11",0.215723872184753,"WT"
"153",20,"20210622_Cell7_WTC-11",NA,"WT"
"154",20,"20210622_Cell8_WTC-11",0.943848718596471,"WT"
"155",20,"20210622_Cell9_WTC-11",0.765401405200621,"WT"
"156",20,"20210622_Cell12_WTC-11",NA,"WT"
"157",20,"20210622_Cell13_WTC-11",1.86679819476862,"WT"
"158",20,"20210622_Cell14_WTC-11",0.323759503652496,"WT"
"159",20,"20210622_Cell15_WTC-11",0.936237166216599,"WT"
"160",20,"20210622_Cell16_WTC-11",1.83696228008222,"WT"
"161",20,"20210623_Cell5_WTC-11",0.5081569079926,"WT"
"162",20,"20210623_Cell6_WTC-11",0.981272876176377,"WT"
"163",20,"20210623_Cell7_WTC-11",0.678213695148086,"WT"
"164",20,"20210723_Cell13_WTC-11",0.810118756799917,"WT"
"165",20,"20210723_Cell18_WTC-11",2.00596755409216,"WT"
"166",20,"20210726_Cell2_WTC-11",NA,"WT"
"167",20,"20210726_Cell7_WTC-11",0.51269998764959,"WT"
"168",20,"20210802_Cell7_WTC-11",0.217433411850359,"WT"
"169",30,"20210413_Cell2_WTC-11",2.21410100524536,"WT"
"170",30,"20210413_Cell3_WTC-11",1.31141744583424,"WT"
"171",30,"20210413_Cell4_WTC-11",1.08001307940829,"WT"
"172",30,"20210505_Cell1_WTC-11",NA,"WT"
"173",30,"20210505_Cell5_WTC-11",3.94261227153339,"WT"
"174",30,"20210505_Cell6_WTC-11",2.33855199608634,"WT"
"175",30,"20210622_Cell2_WTC-11",2.80923749815743,"WT"
"176",30,"20210622_Cell4_WTC-11",0.500100029839408,"WT"
"177",30,"20210622_Cell7_WTC-11",NA,"WT"
"178",30,"20210622_Cell8_WTC-11",0.851957230884063,"WT"
"179",30,"20210622_Cell9_WTC-11",0.989324870862456,"WT"
"180",30,"20210622_Cell12_WTC-11",NA,"WT"
"181",30,"20210622_Cell13_WTC-11",1.32375241744647,"WT"
"182",30,"20210622_Cell14_WTC-11",0.24686002653158,"WT"
"183",30,"20210622_Cell15_WTC-11",0.996890829206207,"WT"
"184",30,"20210622_Cell16_WTC-11",2.30818218037916,"WT"
"185",30,"20210623_Cell5_WTC-11",0.939840330141375,"WT"
"186",30,"20210623_Cell6_WTC-11",1.85303307243513,"WT"
"187",30,"20210623_Cell7_WTC-11",0.517745361671788,"WT"
"188",30,"20210723_Cell13_WTC-11",1.2326067132031,"WT"
"189",30,"20210723_Cell18_WTC-11",2.31567972502834,"WT"
"190",30,"20210726_Cell2_WTC-11",NA,"WT"
"191",30,"20210726_Cell7_WTC-11",0.498666151846294,"WT"
"192",30,"20210802_Cell7_WTC-11",0.318752789572603,"WT"
"193",40,"20210413_Cell2_WTC-11",2.81482080926596,"WT"
"194",40,"20210413_Cell3_WTC-11",1.45591055017468,"WT"
"195",40,"20210413_Cell4_WTC-11",1.08065730387978,"WT"
"196",40,"20210505_Cell1_WTC-11",NA,"WT"
"197",40,"20210505_Cell5_WTC-11",3.99938975560124,"WT"
"198",40,"20210505_Cell6_WTC-11",3.31524072467644,"WT"
"199",40,"20210622_Cell2_WTC-11",2.79037648326946,"WT"
"200",40,"20210622_Cell4_WTC-11",0.440035396152072,"WT"
"201",40,"20210622_Cell7_WTC-11",NA,"WT"
"202",40,"20210622_Cell8_WTC-11",1.06182640168013,"WT"
"203",40,"20210622_Cell9_WTC-11",0.950290479158098,"WT"
"204",40,"20210622_Cell12_WTC-11",NA,"WT"
"205",40,"20210622_Cell13_WTC-11",1.6876579312174,"WT"
"206",40,"20210622_Cell14_WTC-11",0.442148212289803,"WT"
"207",40,"20210622_Cell15_WTC-11",0.965540049748215,"WT"
"208",40,"20210622_Cell16_WTC-11",2.07694212333398,"WT"
"209",40,"20210623_Cell5_WTC-11",1.07051064603741,"WT"
"210",40,"20210623_Cell6_WTC-11",1.20950741998825,"WT"
"211",40,"20210623_Cell7_WTC-11",0.845916077897351,"WT"
"212",40,"20210723_Cell13_WTC-11",1.63639640717874,"WT"
"213",40,"20210723_Cell18_WTC-11",2.40092079002463,"WT"
"214",40,"20210726_Cell2_WTC-11",NA,"WT"
"215",40,"20210726_Cell7_WTC-11",0.643560219099491,"WT"
"216",40,"20210802_Cell7_WTC-11",0.49747762185184,"WT"
"217",50,"20210413_Cell2_WTC-11",2.72283283547123,"WT"
"218",50,"20210413_Cell3_WTC-11",1.52905730444038,"WT"
"219",50,"20210413_Cell4_WTC-11",1.15598478493791,"WT"
"220",50,"20210505_Cell1_WTC-11",NA,"WT"
"221",50,"20210505_Cell5_WTC-11",3.569924866112,"WT"
"222",50,"20210505_Cell6_WTC-11",4.16745251702809,"WT"
"223",50,"20210622_Cell2_WTC-11",3.14826878961527,"WT"
"224",50,"20210622_Cell4_WTC-11",0.353507545259261,"WT"
"225",50,"20210622_Cell7_WTC-11",NA,"WT"
"226",50,"20210622_Cell8_WTC-11",0.788977592216935,"WT"
"227",50,"20210622_Cell9_WTC-11",1.00614594576652,"WT"
"228",50,"20210622_Cell12_WTC-11",NA,"WT"
"229",50,"20210622_Cell13_WTC-11",1.4450090314895,"WT"
"230",50,"20210622_Cell14_WTC-11",0.532388261905975,"WT"
"231",50,"20210622_Cell15_WTC-11",0.717048923337504,"WT"
"232",50,"20210622_Cell16_WTC-11",2.05494785634269,"WT"
"233",50,"20210623_Cell5_WTC-11",1.27872371968118,"WT"
"234",50,"20210623_Cell6_WTC-11",1.9008379149995,"WT"
"235",50,"20210623_Cell7_WTC-11",0.608970109406892,"WT"
"236",50,"20210723_Cell13_WTC-11",1.65442508198611,"WT"
"237",50,"20210723_Cell18_WTC-11",3.15803080389231,"WT"
"238",50,"20210726_Cell2_WTC-11",NA,"WT"
"239",50,"20210726_Cell7_WTC-11",0.738117148986176,"WT"
"240",50,"20210802_Cell7_WTC-11",0.276660493243885,"WT"
"241",60,"20210413_Cell2_WTC-11",3.05459107517272,"WT"
"242",60,"20210413_Cell3_WTC-11",1.52216271836893,"WT"
"243",60,"20210413_Cell4_WTC-11",1.31866531438702,"WT"
"244",60,"20210505_Cell1_WTC-11",NA,"WT"
"245",60,"20210505_Cell5_WTC-11",3.6494295659453,"WT"
"246",60,"20210505_Cell6_WTC-11",3.92284283415416,"WT"
"247",60,"20210622_Cell2_WTC-11",3.01143775795991,"WT"
"248",60,"20210622_Cell4_WTC-11",0.461633682250975,"WT"
"249",60,"20210622_Cell7_WTC-11",NA,"WT"
"250",60,"20210622_Cell8_WTC-11",0.610424782449712,"WT"
"251",60,"20210622_Cell9_WTC-11",1.20696057771381,"WT"
"252",60,"20210622_Cell12_WTC-11",NA,"WT"
"253",60,"20210622_Cell13_WTC-11",1.51109239897304,"WT"
"254",60,"20210622_Cell14_WTC-11",0.404190184532555,"WT"
"255",60,"20210622_Cell15_WTC-11",0.909860509781442,"WT"
"256",60,"20210622_Cell16_WTC-11",2.00820833367958,"WT"
"257",60,"20210623_Cell5_WTC-11",1.49129315639725,"WT"
"258",60,"20210623_Cell6_WTC-11",0.870133959655831,"WT"
"259",60,"20210623_Cell7_WTC-11",0.654939703039221,"WT"
"260",60,"20210723_Cell13_WTC-11",1.96206908345469,"WT"
"261",60,"20210723_Cell18_WTC-11",3.63759025151872,"WT"
"262",60,"20210726_Cell2_WTC-11",NA,"WT"
"263",60,"20210726_Cell7_WTC-11",0.683937202606033,"WT"
"264",60,"20210802_Cell7_WTC-11",0.368970433242469,"WT"
"265",-40,"20210308_Cell2_HDF28c44",0.107746408223681,"KCNQ1-p.R594Q"
"266",-40,"20210308_Cell3_HDF28c44",0.0271489340802724,"KCNQ1-p.R594Q"
"267",-40,"20210308_Cell7_HDF28c44",0.431882654974938,"KCNQ1-p.R594Q"
"268",-40,"20210308_Cell8_HDF28c44",0.0979153329359735,"KCNQ1-p.R594Q"
"269",-40,"20210312_Cell3_HDF28c44",0.341349305935431,"KCNQ1-p.R594Q"
"270",-40,"20210312_Cell6_HDF28c44",0.31740498789547,"KCNQ1-p.R594Q"
"271",-40,"20210312_Cell7_HDF28c44",0.362585485155888,"KCNQ1-p.R594Q"
"272",-40,"20210615_Cell2_HDF28c44",0.323811537689633,"KCNQ1-p.R594Q"
"273",-40,"20210615_Cell6_HDF28c44",0.483269030707541,"KCNQ1-p.R594Q"
"274",-40,"20210616_Cell1_HDF28c44",0.375812106662326,"KCNQ1-p.R594Q"
"275",-40,"20210616_Cell3_HDF28c44",0.133403810587796,"KCNQ1-p.R594Q"
"276",-40,"20210616_Cell5_HDF28c44",0.107785488696809,"KCNQ1-p.R594Q"
"277",-40,"20210617_Cell2_HDF28c44",0.682917091922288,"KCNQ1-p.R594Q"
"278",-40,"20210617_Cell5_HDF28c44",0.358798207832413,"KCNQ1-p.R594Q"
"279",-40,"20210629_Cell2_HDF28c44",0.215513076782226,"KCNQ1-p.R594Q"
"280",-40,"20210629_Cell3_HDF28c44",0.562864765366853,"KCNQ1-p.R594Q"
"281",-40,"20210629_Cell4_HDF28c44",0.466507899647588,"KCNQ1-p.R594Q"
"282",-40,"20210629_Cell5_HDF28c44",0.191632421100694,"KCNQ1-p.R594Q"
"283",-40,"20210629_Cell7_HDF28c44",0.2166280635035,"KCNQ1-p.R594Q"
"284",-40,"20210629_Cell8_HDF28c44",0.106081421961699,"KCNQ1-p.R594Q"
"285",-40,"20210629_Cell10_HDF28c44",0.0267590158511229,"KCNQ1-p.R594Q"
"286",-40,"20210629_Cell11_HDF28c44",-0.0336510047819441,"KCNQ1-p.R594Q"
"287",-40,"20210701_Cell2_HDF28c44",NA,"KCNQ1-p.R594Q"
"288",-40,"20210701_Cell3_HDF28c44",0.0124680414338323,"KCNQ1-p.R594Q"
"289",-40,"20210701_Cell4_HDF28c44",0.0471608766517859,"KCNQ1-p.R594Q"
"290",-40,"20210701_Cell5_HDF28c44",0.249980742831796,"KCNQ1-p.R594Q"
"291",-40,"20210701_Cell6_HDF28c44",0.459432705177905,"KCNQ1-p.R594Q"
"292",-40,"20210701_Cell7_HDF28c44",0.31983807387218,"KCNQ1-p.R594Q"
"293",-40,"20210701_Cell9_HDF28c44",0.23309113433333,"KCNQ1-p.R594Q"
"294",-40,"20210701_Cell10_HDF28c44",0.275484276932076,"KCNQ1-p.R594Q"
"295",-40,"20210701_Cell12_HDF28c44",0.239745620768474,"KCNQ1-p.R594Q"
"296",-30,"20210308_Cell2_HDF28c44",0.143455042483557,"KCNQ1-p.R594Q"
"297",-30,"20210308_Cell3_HDF28c44",0.216529298360846,"KCNQ1-p.R594Q"
"298",-30,"20210308_Cell7_HDF28c44",0.544693604391402,"KCNQ1-p.R594Q"
"299",-30,"20210308_Cell8_HDF28c44",0.0255492108811167,"KCNQ1-p.R594Q"
"300",-30,"20210312_Cell3_HDF28c44",0.167653208774443,"KCNQ1-p.R594Q"
"301",-30,"20210312_Cell6_HDF28c44",0.388383892888817,"KCNQ1-p.R594Q"
"302",-30,"20210312_Cell7_HDF28c44",0.242139903612107,"KCNQ1-p.R594Q"
"303",-30,"20210615_Cell2_HDF28c44",0.0302386946148343,"KCNQ1-p.R594Q"
"304",-30,"20210615_Cell6_HDF28c44",0.179211055647028,"KCNQ1-p.R594Q"
"305",-30,"20210616_Cell1_HDF28c44",0.592512607574461,"KCNQ1-p.R594Q"
"306",-30,"20210616_Cell3_HDF28c44",0.349396618929775,"KCNQ1-p.R594Q"
"307",-30,"20210616_Cell5_HDF28c44",0.176612367021277,"KCNQ1-p.R594Q"
"308",-30,"20210617_Cell2_HDF28c44",0.643280330293879,"KCNQ1-p.R594Q"
"309",-30,"20210617_Cell5_HDF28c44",0.252728502581635,"KCNQ1-p.R594Q"
"310",-30,"20210629_Cell2_HDF28c44",0.334598007202148,"KCNQ1-p.R594Q"
"311",-30,"20210629_Cell3_HDF28c44",0.918756886615084,"KCNQ1-p.R594Q"
"312",-30,"20210629_Cell4_HDF28c44",0.475029825641136,"KCNQ1-p.R594Q"
"313",-30,"20210629_Cell5_HDF28c44",0.101148059639645,"KCNQ1-p.R594Q"
"314",-30,"20210629_Cell7_HDF28c44",0.263650977750562,"KCNQ1-p.R594Q"
"315",-30,"20210629_Cell8_HDF28c44",0.256455703696424,"KCNQ1-p.R594Q"
"316",-30,"20210629_Cell10_HDF28c44",0.173434443556837,"KCNQ1-p.R594Q"
"317",-30,"20210629_Cell11_HDF28c44",0.102656862689222,"KCNQ1-p.R594Q"
"318",-30,"20210701_Cell2_HDF28c44",NA,"KCNQ1-p.R594Q"
"319",-30,"20210701_Cell3_HDF28c44",0.0246901081746203,"KCNQ1-p.R594Q"
"320",-30,"20210701_Cell4_HDF28c44",0.0566868254515015,"KCNQ1-p.R594Q"
"321",-30,"20210701_Cell5_HDF28c44",0.295560605440935,"KCNQ1-p.R594Q"
"322",-30,"20210701_Cell6_HDF28c44",0.51749951121011,"KCNQ1-p.R594Q"
"323",-30,"20210701_Cell7_HDF28c44",0.296661658010211,"KCNQ1-p.R594Q"
"324",-30,"20210701_Cell9_HDF28c44",0.329846202941211,"KCNQ1-p.R594Q"
"325",-30,"20210701_Cell10_HDF28c44",0.59227362509596,"KCNQ1-p.R594Q"
"326",-30,"20210701_Cell12_HDF28c44",0.433329818630134,"KCNQ1-p.R594Q"
"327",-20,"20210308_Cell2_HDF28c44",0.187368635446918,"KCNQ1-p.R594Q"
"328",-20,"20210308_Cell3_HDF28c44",0.103298380869394,"KCNQ1-p.R594Q"
"329",-20,"20210308_Cell7_HDF28c44",0.523524569850679,"KCNQ1-p.R594Q"
"330",-20,"20210308_Cell8_HDF28c44",0.278582880989115,"KCNQ1-p.R594Q"
"331",-20,"20210312_Cell3_HDF28c44",0.153759575185917,"KCNQ1-p.R594Q"
"332",-20,"20210312_Cell6_HDF28c44",-0.0999716424664587,"KCNQ1-p.R594Q"
"333",-20,"20210312_Cell7_HDF28c44",0.212817782604577,"KCNQ1-p.R594Q"
"334",-20,"20210615_Cell2_HDF28c44",0.146852003203498,"KCNQ1-p.R594Q"
"335",-20,"20210615_Cell6_HDF28c44",0.142609656490579,"KCNQ1-p.R594Q"
"336",-20,"20210616_Cell1_HDF28c44",0.700694031185572,"KCNQ1-p.R594Q"
"337",-20,"20210616_Cell3_HDF28c44",0.460457541725852,"KCNQ1-p.R594Q"
"338",-20,"20210616_Cell5_HDF28c44",0.279852684507979,"KCNQ1-p.R594Q"
"339",-20,"20210617_Cell2_HDF28c44",0.384486703162975,"KCNQ1-p.R594Q"
"340",-20,"20210617_Cell5_HDF28c44",0.495521578894825,"KCNQ1-p.R594Q"
"341",-20,"20210629_Cell2_HDF28c44",0.312889099121094,"KCNQ1-p.R594Q"
"342",-20,"20210629_Cell3_HDF28c44",0.649944791919181,"KCNQ1-p.R594Q"
"343",-20,"20210629_Cell4_HDF28c44",0.395310131712498,"KCNQ1-p.R594Q"
"344",-20,"20210629_Cell5_HDF28c44",0.161463490027657,"KCNQ1-p.R594Q"
"345",-20,"20210629_Cell7_HDF28c44",0.243902892916324,"KCNQ1-p.R594Q"
"346",-20,"20210629_Cell8_HDF28c44",0.507751919886689,"KCNQ1-p.R594Q"
"347",-20,"20210629_Cell10_HDF28c44",0.519228687334859,"KCNQ1-p.R594Q"
"348",-20,"20210629_Cell11_HDF28c44",0.224056030533098,"KCNQ1-p.R594Q"
"349",-20,"20210701_Cell2_HDF28c44",NA,"KCNQ1-p.R594Q"
"350",-20,"20210701_Cell3_HDF28c44",-0.00243753847431638,"KCNQ1-p.R594Q"
"351",-20,"20210701_Cell4_HDF28c44",0.0989811849610651,"KCNQ1-p.R594Q"
"352",-20,"20210701_Cell5_HDF28c44",0.497054960052422,"KCNQ1-p.R594Q"
"353",-20,"20210701_Cell6_HDF28c44",0.462028179939974,"KCNQ1-p.R594Q"
"354",-20,"20210701_Cell7_HDF28c44",0.0808508655221903,"KCNQ1-p.R594Q"
"355",-20,"20210701_Cell9_HDF28c44",0.956010485005056,"KCNQ1-p.R594Q"
"356",-20,"20210701_Cell10_HDF28c44",0.730559766320295,"KCNQ1-p.R594Q"
"357",-20,"20210701_Cell12_HDF28c44",0.460950404103128,"KCNQ1-p.R594Q"
"358",-10,"20210308_Cell2_HDF28c44",0.142224074653589,"KCNQ1-p.R594Q"
"359",-10,"20210308_Cell3_HDF28c44",0.144021796539417,"KCNQ1-p.R594Q"
"360",-10,"20210308_Cell7_HDF28c44",0.893759894118162,"KCNQ1-p.R594Q"
"361",-10,"20210308_Cell8_HDF28c44",0.185900330560809,"KCNQ1-p.R594Q"
"362",-10,"20210312_Cell3_HDF28c44",0.119757187124109,"KCNQ1-p.R594Q"
"363",-10,"20210312_Cell6_HDF28c44",0.577007695885846,"KCNQ1-p.R594Q"
"364",-10,"20210312_Cell7_HDF28c44",0.290044366321325,"KCNQ1-p.R594Q"
"365",-10,"20210615_Cell2_HDF28c44",-0.000383920139736597,"KCNQ1-p.R594Q"
"366",-10,"20210615_Cell6_HDF28c44",0.212226607770808,"KCNQ1-p.R594Q"
"367",-10,"20210616_Cell1_HDF28c44",0.703875965542261,"KCNQ1-p.R594Q"
"368",-10,"20210616_Cell3_HDF28c44",0.368193626403807,"KCNQ1-p.R594Q"
"369",-10,"20210616_Cell5_HDF28c44",0.162327543218085,"KCNQ1-p.R594Q"
"370",-10,"20210617_Cell2_HDF28c44",0.492787848267147,"KCNQ1-p.R594Q"
"371",-10,"20210617_Cell5_HDF28c44",0.284737947485598,"KCNQ1-p.R594Q"
"372",-10,"20210629_Cell2_HDF28c44",0.603202133178708,"KCNQ1-p.R594Q"
"373",-10,"20210629_Cell3_HDF28c44",0.884682109048764,"KCNQ1-p.R594Q"
