"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint.x","Project","Expanded","Medium","MEA Type","Date of plating","Timepoint.y","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease"
"57",31,"D1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_10min","No drop","1 pM",277,18,"No drop",NA,0,436900,FALSE,-17.648,2013408.475,0.036,3459025753.8,TRUE,NA,45.84,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,307.904544245244,436.9,2.013408475,1.03726033049347,0.929970200085143,0.803826883593342,1.01613761305196,0.891411192346475,"WT","Healthy"
"58",31,"D1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_10min","No drop","Control",277,18,"No drop",NA,0,469800,FALSE,-20.144,2504778.723,0.026,3880393003.25,TRUE,NA,45.112,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,296.844037310056,469.8,2.504778723,1,1,1,1,1,"WT","Healthy"
"59",31,"D1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_1min","No drop","1 pM",277,18,"No drop",NA,0,462200,FALSE,-18.987,2509573.913,0.046,3685590512.936,TRUE,NA,44.669,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,291.762818374812,462.2,2.509573913,0.9828825298925,0.983822903363133,1.00191441661332,0.990179996453272,0.949798257508751,"WT","Healthy"
"60",31,"D1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_1min","No drop","Control",277,18,"No drop",NA,0,469800,FALSE,-20.144,2504778.723,0.026,3880393003.25,TRUE,NA,45.112,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,296.844037310056,469.8,2.504778723,1,1,1,1,1,"WT","Healthy"
"61",32,"A3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_10min","Dofetilide","30 nM",55,2,"Dofetilide","Dofetilide",30000,486529,TRUE,-24.242,1912729.508,0.017,4819070883.29,TRUE,NA,50.484,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,351.788754945672,486.529,1.912729508,1.25765789693986,1.13410023310023,0.813163422622489,1.0462788335993,0.996350599739505,"WT","Healthy"
"62",32,"A3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_10min","Dofetilide","Control",55,2,"Dofetilide","Dofetilide",0,429000,FALSE,-26.009,2352208,0.016,4836722017.882,TRUE,NA,48.251,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,279.71736654431,429,2.352208,1,1,1,1,1,"WT","Healthy"
"63",32,"A3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_1min","Dofetilide","30 nM",55,2,"Dofetilide","Dofetilide",30000,453948,TRUE,-18.999,2406250,0.356,3772081714.286,TRUE,NA,44.048,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,1,292.641378298715,453.948,2.40625,1.04620382321652,1.05815384615385,1.02297500901281,0.912892997036331,0.779883917318406,"WT","Healthy"
"64",32,"A3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_1min","Dofetilide","Control",55,2,"Dofetilide","Dofetilide",0,429000,FALSE,-26.009,2352208,0.016,4836722017.882,TRUE,NA,48.251,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,279.71736654431,429,2.352208,1,1,1,1,1,"WT","Healthy"
"65",33,"A6",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_ETOH_20251014_Plate_7541_CARIPLO_001_10min","ETOH","1 µM",130,5,"ETOH","ETOH",1e+06,397600,FALSE,-27.994,1905425.806,0.011,5729466667.238,TRUE,NA,44.208,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,288.038376465933,397.6,1.905425806,1.09035298148966,0.970613077888282,0.79242477707959,0.999208914404539,1.04532389887409,"WT","Healthy"
"66",33,"A6",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_ETOH_20251014_Plate_7541_CARIPLO_001_10min","ETOH","Control",130,5,"ETOH","ETOH",0,409638,TRUE,-25.872,2404551.02,0.008,5481044366.64,TRUE,NA,44.243,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,264.169843487207,409.638,2.40455102,1.00319100738364,1.00319100738364,1,1,1,"WT","Healthy"
"67",33,"A6",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_ETOH_20251014_Plate_7541_CARIPLO_001_1min","ETOH","1 µM",130,5,"ETOH","ETOH",1e+06,415000,FALSE,-26.891,2297680.392,0.086,5662398339.692,TRUE,NA,43.642,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,273.780988801061,415,2.297680392,1.03638244694012,1.01308960594476,0.955554851150549,0.986415930203648,1.03308748496104,"WT","Healthy"
"68",33,"A6",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_ETOH_20251014_Plate_7541_CARIPLO_001_1min","ETOH","Control",130,5,"ETOH","ETOH",0,408335,TRUE,-25.872,2404551.02,0.008,5481044366.64,TRUE,NA,44.243,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,263.329556926722,408.335,2.40455102,1,1,1,1,1,"WT","Healthy"
"69",33,"B6",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_ETOH_20251014_Plate_7541_CARIPLO_001_10min","ETOH","1 µM",142,11,"ETOH","ETOH",1e+06,408000,FALSE,-10.13,1938914.754,0.022,1941340734.194,TRUE,NA,44.051,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,293.00889552406,408,1.938914754,1.05178443918436,0.979121670266379,0.866602310727397,0.975961538461538,1.10614502698666,"WT","Healthy"
"70",33,"B6",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_ETOH_20251014_Plate_7541_CARIPLO_001_10min","ETOH","Control",142,11,"ETOH","ETOH",0,416700,FALSE,-8.915,2237375.472,0.019,1755050817.778,TRUE,NA,45.136,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,278.582649265361,416.7,2.237375472,1.00048019207683,1.00048019207683,1,1,1,"WT","Healthy"
"71",33,"B6",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_ETOH_20251014_Plate_7541_CARIPLO_001_1min","ETOH","1 µM",142,11,"ETOH","ETOH",1e+06,428100,FALSE,-9.464,2664593.182,0.053,1855313576,TRUE,NA,43.905,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,262.258620029219,428.1,2.664593182,0.941403280932284,1.02735781137509,1.19094591647512,0.972726869904289,1.05712812256282,"WT","Healthy"
"72",33,"B6",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_ETOH_20251014_Plate_7541_CARIPLO_001_1min","ETOH","Control",142,11,"ETOH","ETOH",0,416500,FALSE,-8.915,2237375.472,0.019,1755050817.778,TRUE,NA,45.136,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,278.448940290432,416.5,2.237375472,1,1,1,1,1,"WT","Healthy"
"73",33,"C1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_10min","No drop","1 pM",269,12,"No drop",NA,0,331504,TRUE,-31.334,1918941.935,0.015,6556028448.571,TRUE,NA,NA,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,239.308352120965,331.504,1.918941935,1.0082348867579,0.892944877817524,0.784378821909741,NA,1.08826453447652,"WT","Healthy"
"74",33,"C1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_10min","No drop","Control",269,12,"No drop",NA,0,371248,TRUE,-27.471,2446447.917,0.032,6024296704.408,TRUE,NA,17.724,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,237.353770697708,371.248,2.446447917,0.991218491097008,0.991218491097008,1,1,1,"WT","Healthy"
"75",33,"C1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_1min","No drop","1 pM",269,12,"No drop",NA,0,364025,TRUE,-29.486,2331535.294,0.025,5596235607.231,TRUE,NA,NA,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,238.402175143609,364.025,2.331535294,1.00441705409954,0.980544002930655,0.953028788309169,NA,0.928944220681597,"WT","Healthy"
"76",33,"C1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_1min","No drop","Control",269,12,"No drop",NA,0,374537,TRUE,-27.471,2446447.917,0.032,6024296704.408,TRUE,NA,17.724,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,239.456560616643,374.537,2.446447917,1,1,1,1,1,"WT","Healthy"
"77",34,"B3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_10min","Dofetilide","30 nM",71,8,"Dofetilide","Dofetilide",30000,440916,TRUE,-14.555,2105555.357,0.016,3033023783.579,TRUE,NA,43.07,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,303.859295699567,440.916,2.105555357,1.13450068994624,1.02562456385206,0.817273277102992,0.998377375985165,0.971809201936245,"WT","Healthy"
"78",34,"B3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_10min","Dofetilide","Control",71,8,"Dofetilide","Dofetilide",0,429900,FALSE,-15.295,2576317.391,0.019,3121007475.064,TRUE,NA,43.14,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,267.835267437312,429.9,2.576317391,1,1,1,1,1,"WT","Healthy"
"79",34,"B3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_1min","Dofetilide","30 nM",71,8,"Dofetilide","Dofetilide",30000,480012,TRUE,-15.354,2934210,0.04,3192519624.293,TRUE,NA,42.823,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,280.224755022227,480.012,2.93421,1.04625786478181,1.11656664340544,1.13891635023318,0.992651831247102,1.02291316179162,"WT","Healthy"
"80",34,"B3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_1min","Dofetilide","Control",71,8,"Dofetilide","Dofetilide",0,429900,FALSE,-15.295,2576317.391,0.019,3121007475.064,TRUE,NA,43.14,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,267.835267437312,429.9,2.576317391,1,1,1,1,1,"WT","Healthy"
"81",42,"A5",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_NIFE_20251014_Plate_7541_CARIPLO_001_10min","NIFE","1 µM",104,4,"NIFE","Nifedipine",1e+06,301300,FALSE,-16.426,1490625,0.036,3729113958.074,TRUE,NA,41.354,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,246.782824936093,301.3,1.490625,0.965196462590897,0.768230494645589,0.633507326054029,0.831085833718523,1.48800277248172,"WT","Healthy"
"82",42,"A5",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_NIFE_20251014_Plate_7541_CARIPLO_001_10min","NIFE","Control",104,4,"NIFE","Nifedipine",0,392200,FALSE,-13.183,2352972,0.013,2506120302.353,TRUE,NA,49.759,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,255.681443624077,392.2,2.352972,1,1,1,1,1,"WT","Healthy"
"83",42,"A5",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_NIFE_20251014_Plate_7541_CARIPLO_001_1min","NIFE","1 µM",104,4,"NIFE","Nifedipine",1e+06,356900,FALSE,-16.154,2726723.256,0.099,3721072301.455,TRUE,NA,40.543,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,216.135456079999,356.9,2.726723256,0.845331022136197,0.909994900560938,1.15884220296714,0.81478727466388,1.48479396538198,"WT","Healthy"
"84",42,"A5",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_NIFE_20251014_Plate_7541_CARIPLO_001_1min","NIFE","Control",104,4,"NIFE","Nifedipine",0,392200,FALSE,-13.183,2352972,0.013,2506120302.353,TRUE,NA,49.759,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,255.681443624077,392.2,2.352972,1,1,1,1,1,"WT","Healthy"
"85",43,"B1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_10min","No drop","1 pM",21,6,"No drop",NA,0,416100,FALSE,-16.941,1938396.721,0.012,3589661474.903,TRUE,NA,43.583,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,298.865911574099,416.1,1.938396721,1.02506221692585,0.94460839954597,0.849186642190914,0.991739862558595,0.936501073938311,"WT","Healthy"
"86",43,"B1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_10min","No drop","Control",21,6,"No drop",NA,0,440500,FALSE,-18.734,2282650.98,0.078,3833056442.538,TRUE,NA,43.946,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,291.558801640738,440.5,2.28265098,1,1,1,1,1,"WT","Healthy"
"87",43,"B1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_1min","No drop","1 pM",21,6,"No drop",NA,0,447000,FALSE,-16.838,2624211.111,0.065,3573617424,TRUE,NA,43.066,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,275.935856231106,447,2.624211111,0.946415799071353,1.01475595913734,1.14963309502533,0.979975424384472,0.932315367011341,"WT","Healthy"
"88",43,"B1",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_No_drop_20251014_Plate_7541_CARIPLO_001_1min","No drop","Control",21,6,"No drop",NA,0,440500,FALSE,-18.734,2282650.98,0.078,3833056442.538,TRUE,NA,43.946,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,291.558801640738,440.5,2.28265098,1,1,1,1,1,"WT","Healthy"
"89",43,"B2",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_RBK_20251014_Plate_7541_CARIPLO_001_10min","RBK","1 pM",45,7,"RBK","RBK",0,395600,FALSE,-12.06,2023531.034,0.016,2416375456.881,TRUE,NA,47.753,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,278.100230129015,395.6,2.023531034,1.0648274670734,0.953595387259522,0.801991550813491,0.991960947237225,1.00485927388831,"WT","Healthy"
"90",43,"B2",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_RBK_20251014_Plate_7541_CARIPLO_001_10min","RBK","Control",45,7,"RBK","RBK",0,414851,TRUE,-11.896,2523132.609,0.014,2404690407.574,TRUE,NA,48.14,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,261.169286789112,414.851,2.523132609,1.00070919077473,1.00070919077473,1,1,1,"WT","Healthy"
"91",43,"B2",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_RBK_20251014_Plate_7541_CARIPLO_001_1min","RBK","1 pM",45,7,"RBK","RBK",0,417458,TRUE,-11.973,2673072.727,0.016,2441310964.267,TRUE,NA,46.033,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,255.333266170288,417.458,2.673072727,0.977654261377462,1.00628418396002,1.05942617421897,0.956231823847113,1.0152288030832,"WT","Healthy"
"92",43,"B2",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_RBK_20251014_Plate_7541_CARIPLO_001_1min","RBK","Control",45,7,"RBK","RBK",0,414557,TRUE,-11.896,2523132.609,0.014,2404690407.574,TRUE,NA,48.14,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,260.984199202687,414.557,2.523132609,1,1,1,1,1,"WT","Healthy"
"93",43,"C3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_10min","Dofetilide","30 nM",218,14,"Dofetilide","Dofetilide",30000,457858,TRUE,-26.733,1888853.226,0.033,5029814101.143,TRUE,NA,40.26,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,333.143773574513,457.858,1.888853226,1.20922598128822,1.10088482808367,0.828836433729852,0.999478662396663,1.02915069626486,"WT","Healthy"
"94",43,"C3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_10min","Dofetilide","Control",218,14,"Dofetilide","Dofetilide",0,415900,FALSE,-25.423,2278921.569,0.05,4887344603.077,TRUE,NA,40.281,"Stanford_Expanded","D11+15","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,275.501666958566,415.9,2.278921569,1,1,1,1,1,"WT","Healthy"
"95",43,"C3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_1min","Dofetilide","30 nM",218,14,"Dofetilide","Dofetilide",30000,456554,TRUE,-26.936,2927302.5,0.078,5045956885.756,TRUE,NA,39.816,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,266.844558010668,456.554,2.9273025,0.968576927161749,1.09774945900457,1.28451217445123,0.988456095926119,1.0324536728143,"WT","Healthy"
"96",43,"C3",7541,20251014,"WTC-11","2024_DIFF19_CA","20251014_Dofetilide_20251014_Plate_7541_CARIPLO_001_1min","Dofetilide","Control",218,14,"Dofetilide","Dofetilide",0,415900,FALSE,-25.423,2278921.569,0.05,4887344603.077,TRUE,NA,40.281,"Stanford_Expanded","D11+15","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,275.501666958566,415.9,2.278921569,1,1,1,1,1,"WT","Healthy"
"97",13,"A4",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_20251014_Plate_7904_CARIPLO_001_10min","DMSO","30 nM",74,3,"DMSO","DMSO",30000,456554,TRUE,-2.074,2143485.185,0.051,709385133.818,TRUE,NA,20.124,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,311.840062651063,456.554,2.143485185,1.155445086684,0.948553549019771,0.673945978619714,0.768032974582093,0.706715975520138,"KCNH2-p.A561V","LQT2"
"98",13,"A4",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_20251014_Plate_7904_CARIPLO_001_10min","DMSO","Control",74,3,"DMSO","DMSO",0,481316,TRUE,-4.483,3180500,0.067,1003776847.263,TRUE,NA,26.202,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,269.887393390551,481.316,3.1805,0.989285325232412,0.989285325232412,1,1,1,"KCNH2-p.A561V","LQT2"
"99",13,"A4",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_20251014_Plate_7904_CARIPLO_001_1min","DMSO","30 nM",74,3,"DMSO","DMSO",30000,502900,FALSE,-1.853,3426806.061,0.222,746808318,TRUE,NA,19.362,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,271.666990955176,502.9,3.426806061,1.00659385213318,1.04484372013397,1.07744255966043,0.738951225097321,0.743998349868622,"KCNH2-p.A561V","LQT2"
"100",13,"A4",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_DMSO_20251014_Plate_7904_CARIPLO_001_1min","DMSO","Control",74,3,"DMSO","DMSO",0,486529,TRUE,-4.483,3180500,0.067,1003776847.263,TRUE,NA,26.202,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,3,272.810468837336,486.529,3.1805,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"101",21,"D5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_10min","NIFE","1 µM",190,22,"NIFE","Nifedipine",1e+06,254000,FALSE,-1.558,1442668.293,0.02,439771956.289,TRUE,NA,131.272,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,211.470831601416,254,1.442668293,0.793715440520487,0.512457354065663,0.416855755301407,1.14392275785144,1.20900359593893,"KCNH2-p.A561V","LQT2"
"102",21,"D5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_10min","NIFE","Control",190,22,"NIFE","Nifedipine",0,495651,TRUE,-1.053,3460833.333,0.109,363747434.471,TRUE,NA,114.756,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,266.431545621366,495.651,3.460833333,0.997378026940119,0.997378026940119,1,1,1,"KCNH2-p.A561V","LQT2"
"103",21,"D5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_1min","NIFE","1 µM",190,22,"NIFE","Nifedipine",1e+06,252000,FALSE,-0.669,2118360,0.627,269890105.071,TRUE,NA,64.597,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,173.141293277569,252,2.11836,0.649852827576303,0.508422256789556,0.612095352815998,0.562907386106173,0.7419711577169,"KCNH2-p.A561V","LQT2"
"104",21,"D5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_1min","NIFE","Control",190,22,"NIFE","Nifedipine",0,496954,TRUE,-1.053,3460833.333,0.109,363747434.471,TRUE,NA,114.756,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,267.131958419775,496.954,3.460833333,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"105",22,"A2",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_RBK_20251014_Plate_7904_CARIPLO_001_10min","RBK","1 pM",28,1,"RBK","RBK",0,413548,TRUE,-2.063,4454776,0.28,770528417.538,TRUE,NA,18.263,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,195.935436708041,413.548,4.454776,1.18844005274609,0.980901328273245,0.681233639437545,0.623842869342442,0.93857311788334,"KCNH2-p.A561V","LQT2"
"106",22,"A2",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_RBK_20251014_Plate_7904_CARIPLO_001_10min","RBK","Control",28,1,"RBK","RBK",0,421600,FALSE,-2.194,6539277.778,0.273,820957262.526,FALSE,NA,29.275,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,2,164.867749328458,421.6,6.539277778,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"107",22,"A2",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_RBK_20251014_Plate_7904_CARIPLO_001_1min","RBK","1 pM",28,1,"RBK","RBK",0,418761,TRUE,-2.089,7011925,0.237,795103335.529,FALSE,NA,25.693,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,158.142134790897,418.761,7.011925,0.95920600259932,0.993266129032258,1.07227819922104,0.877643040136635,0.968507584770674,"KCNH2-p.A561V","LQT2"
"108",22,"A2",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_RBK_20251014_Plate_7904_CARIPLO_001_1min","RBK","Control",28,1,"RBK","RBK",0,421600,FALSE,-2.194,6539277.778,0.273,820957262.526,FALSE,NA,29.275,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,164.867749328458,421.6,6.539277778,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"109",22,"A5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_10min","NIFE","1 µM",100,4,"NIFE","Nifedipine",1e+06,240000,FALSE,-4.095,1070963.063,0.017,1567133912.571,TRUE,NA,22.398,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,231.912413431229,240,1.070963063,0.724118750998012,0.533288300099103,0.542381070795137,0.969442520775623,0.959971690460724,"KCNH2-p.A561V","LQT2"
"110",22,"A5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_10min","NIFE","Control",100,4,"NIFE","Nifedipine",0,450038,TRUE,-4.625,1974558.333,0.033,1632479299.279,TRUE,NA,23.104,"Stanford_Expanded","D11+25","Tryple",10,"CARIPLO","Yes","RBK1","MWMEA24",20250924,10,3,320.268482360934,450.038,1.974558333,1,1,1,1,1,"KCNH2-p.A561V","LQT2"
"111",22,"A5",7904,20251014,"SCVI498c1","2024_DIFF9_CA","20251014_NIFE_20251014_Plate_7904_CARIPLO_001_1min","NIFE","1 µM",100,4,"NIFE","Nifedipine",1e+06,218300,FALSE,-4.37,1195842.424,0.218,1623136724.04,TRUE,NA,22.122,"Stanford_Expanded","D11+25","Tryple",1,"CARIPLO","Yes","RBK1","MWMEA24",20250924,1,2,199.625840393224,218.3,1.195842424,0.623307791393131,0.485070149631809,0.605625270225937,0.957496537396122,0.994277063578615,"KCNH2-p.A561V","LQT2"
