"","Channel Label","Well Label","Plate","Date","Cell Line","Diff Name","Experiment","Drug","Dose Label","Channel ID","Well ID","Compound ID","Compound Name","Dose [pM]","T Detection Timestamp [µs]","Manually Changed","Mean Slope [V/s]","Mean RR Interval [µs]","RR Interval CV","Mean Peak-to-Peak Amplitude [pV]","Active Channel","Max-Min difference [pV]","Mean Conduction Velocity [cm/s]","Differentiation Method","Culture Age","Dissociation Enzyme","Timepoint","Project","Expanded","Medium","MEA Type","Date of plating","FourScore","cFPD","FPD","RR","norm_cFPD","norm_FPD","norm_RR","norm_cond_vel","norm_PtPA","Variant","Disease","Variant Risk Level","Symptoms","QTc","norm_slope","norm_RRCV"
"1391",24,"A1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","10 nM",0,0,"Dofetilide","Dofetilide",10000,759900,FALSE,-19.168,2540573.913,0.012,5442622588.34,TRUE,NA,16.607,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,476.749808556984,759.9,2.540573913,1.23585441808044,1.17759181775918,0.9079353591489,0.91022197862428,0.877778214158277,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.806157210749884,0.324324324324324
"1392",24,"A1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","100 nM",0,0,"Dofetilide","Dofetilide",1e+05,2080990,TRUE,-8.765,3557731.25,0.008,3232982370.182,TRUE,NA,17.998,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,1103.27410258975,2080.99,3.55773125,2.85996166032293,3.22484115915078,1.27144106443638,0.986462044395725,0.521410670176396,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.368633553433991,0.216216216216216
"1393",24,"A1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","3 nM",0,0,"Dofetilide","Dofetilide",3000,711200,FALSE,-20.747,2541300,0.015,5745010166.553,TRUE,NA,16.879,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,446.132415474481,711.2,2.5413,1.1564864984044,1.10212304354564,0.90819484384948,0.925130172650041,0.926546840694333,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.872565925053623,0.405405405405405
"1394",24,"A1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","30 nM",0,0,"Dofetilide","Dofetilide",30000,1109132,TRUE,-13.72,2774360.465,0.016,4228241382.818,TRUE,NA,21.902,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,665.888925184971,1109.132,2.774360465,1.72615018479303,1.71878506121184,0.991484621765572,1.20043847629488,0.681924588706803,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.57702822054927,0.432432432432432
"1395",24,"A1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","Control",0,0,"Dofetilide","Dofetilide",0,565600,FALSE,-25.247,2266355.769,0.017,6443750203.472,TRUE,NA,18.618,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,375.703601220784,565.6,2.266355769,0.97391744500709,0.876491554315822,0.809936892037274,1.02044395724856,1.03923861231958,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.06182445220171,0.45945945945946
"1396",24,"A4",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","1 nM",72,3,"Dofetilide","Dofetilide",1000,744700,FALSE,-10.355,2406465.306,0.016,2576065806.72,TRUE,NA,28.969,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,480.055612363771,744.7,2.406465306,1.08117694068914,1.09081587813095,1.01790993450428,0.995156303675713,0.978185757351558,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.960486040256006,0.258064516129032
"1397",24,"A4",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","Vehicle",72,3,"Dofetilide","Dofetilide",0,682700,FALSE,-10.781,2364124,0.062,2633513918.353,TRUE,NA,29.11,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,444.012070825137,682.7,2.364124,1,1,1,1,1,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1,1
"1398",24,"A4",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","10 nM",72,3,"Dofetilide","Dofetilide",10000,1087176,TRUE,-7.935,2735879.07,0.022,2202225563.182,TRUE,NA,28.085,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,657.281499012168,1087.176,2.73587907,1.48032349163548,1.59246521165959,1.15724854956847,0.964788732394366,0.836230842690694,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.736017067062425,0.354838709677419
"1399",24,"A4",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","100 nM",72,3,"Dofetilide","Dofetilide",1e+05,2752770,TRUE,-5.349,4121171.429,0.008,1777148753.379,TRUE,NA,20.687,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,1355.99967827705,2752.77,4.121171429,3.05397030255756,4.03218104584737,1.74321288942543,0.710649261422192,0.674820338329721,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.496150635377052,0.129032258064516
"1400",24,"A4",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","3 nM",72,3,"Dofetilide","Dofetilide",3000,819134,TRUE,-9.443,2460304.167,0.019,2450506550.449,TRUE,NA,28.869,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,522.228478774377,819.134,2.460304167,1.17615829183176,1.19984473414384,1.04068321585501,0.991721058055651,0.930508296679725,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.875892774325202,0.306451612903226
"1401",24,"A4",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","30 nM",72,3,"Dofetilide","Dofetilide",30000,2224010,TRUE,-4.834,3614246.875,0.036,1687840785.455,TRUE,NA,29.086,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,1169.84366765668,2224.01,3.614246875,2.63471140656757,3.25766808261315,1.52878904617524,0.999175541051185,0.640908245706397,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.448381411742881,0.580645161290323
"1402",24,"A4",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","Control",72,3,"Dofetilide","Dofetilide",0,621500,FALSE,-10.753,2253721.154,0.011,2600710328.83,TRUE,NA,58.897,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,413.991135922267,621.5,2.253721154,0.932387119910773,0.910355939651384,0.953300738032354,2.02325661284782,0.987543794891536,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.997402838326686,0.17741935483871
"1403",24,"C1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","Vehicle",271,12,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,608900,FALSE,-5.246,2054126.316,0.024,1842161302.552,TRUE,NA,14.039,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,424.846848293566,608.9,2.054126316,1,1,1,1,1,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1,1
"1404",24,"C1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","10 µM",271,12,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",1e+07,660400,FALSE,-4.778,2121609.091,0.047,1729644218.571,TRUE,NA,47.154,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,453.392551146073,660.4,2.121609091,1.06719057224306,1.08457874856298,1.03285230050088,3.35878623833606,0.938921155370528,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.910789172703012,1.95833333333333
"1405",24,"C1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","3 µM",271,12,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+06,625400,FALSE,-5.388,2130075,0.035,1824485759.789,TRUE,NA,18.782,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,428.509475011649,625.4,2.130075,1.00862105187503,1.0270980456561,1.03697371646934,1.33784457582449,0.990404997250505,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.02706824247045,1.45833333333333
"1406",24,"C1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","30 µM",271,12,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+07,536200,FALSE,-4.541,1759071.642,0.025,1667463973.412,TRUE,NA,83.539,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,404.282596181616,536.2,1.759071642,0.951596081753817,0.880604368533421,0.856360014619471,5.95049504950495,0.905167191983684,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.865611894776973,1.04166666666667
"1407",24,"C1",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","Control",271,12,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,553800,FALSE,-6.635,2059391.379,0.016,2073905016.203,TRUE,NA,23.958,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,385.90775518714,553.8,2.059391379,0.908345576146256,0.909508950566595,1.00256316418274,1.70653180425956,1.12579990326035,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.26477316050324,0.666666666666667
"1408",24,"C3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","Vehicle",223,14,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,588400,FALSE,-3.72,2346534,0.109,1046049031.294,TRUE,NA,69.623,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,384.113205765157,588.4,2.346534,1,1,1,1,1,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1,1
"1409",24,"C3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","10 µM",223,14,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",1e+07,613200,FALSE,-3.169,2211692.453,0.063,932729750.667,TRUE,NA,272.524,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,412.325104946507,613.2,2.211692453,1.07344683483389,1.04214819850442,0.942535864811676,3.9142812001781,0.891669245669278,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.851881720430107,0.577981651376147
"1410",24,"C3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","3 µM",223,14,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+06,619700,FALSE,-3.187,2298054.902,0.045,949441285.846,TRUE,NA,214.787,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,408.790972120877,619.7,2.298054902,1.06424607637887,1.0531951053705,0.979340125478685,3.08500064633814,0.907645107869855,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.856720430107527,0.412844036697248
"1411",24,"C3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","30 µM",223,14,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",3e+07,551900,FALSE,-2.945,1951315,0.029,901987332,TRUE,NA,249.53,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,395.090604986142,551.9,1.951315,1.02857855198995,0.937967369136642,0.831573290649102,3.58401677606538,0.862280165667005,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.791666666666667,0.26605504587156
"1412",24,"C3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Ciprofloxacin_HCl_Hydrate_20251202_Plate_7558_001","Ciprofloxacin","Control",223,14,"Ciprofloxacin HCl Hydrate","Ciprofloxacin HCl Hydrate",0,546300,FALSE,-3.691,2263501.923,0.048,1012006194.566,TRUE,NA,26.195,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,363.112138000449,546.3,2.263501923,0.945325837671024,0.928450033990483,0.964615012183927,0.3762406101432,0.967455792501535,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.992204301075269,0.440366972477064
"1413",24,"D2",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","1 µM",259,19,"Chlarithromycin","Chlarithromycin",1e+06,582900,FALSE,-8.577,2213357.407,0.069,3139225639.418,TRUE,NA,19.108,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,391.803472864851,582.9,2.213357407,1.09331058861053,1.12225644974971,1.05365179559157,1.05820457440328,1.00401061130914,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.963707865168539,1.81578947368421
"1414",24,"D2",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","Vehicle",259,19,"Chlarithromycin","Chlarithromycin",0,519400,FALSE,-8.9,2100653.571,0.038,3126685718.316,TRUE,NA,18.057,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,358.36429002557,519.4,2.100653571,1,1,1,1,1,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1,1
"1415",24,"D2",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","10 µM",259,19,"Chlarithromycin","Chlarithromycin",1e+07,298500,FALSE,-3.113,1198704.04,0.094,1721085169.32,TRUE,NA,14.578,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,272.639232770353,298.5,1.19870404,0.760787947791617,0.574701578744705,0.570633852505897,0.807332336490004,0.550450324840118,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.349775280898876,2.47368421052632
"1416",24,"D2",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","3 µM",259,19,"Chlarithromycin","Chlarithromycin",3e+06,600200,FALSE,-8.601,2060761.404,0.058,3179461310.276,TRUE,NA,20.507,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,418.101894244816,600.2,2.060761404,1.16669519224414,1.15556411243743,0.981009640261145,1.13568145317605,1.01687908434508,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.966404494382023,1.52631578947368
"1417",24,"D2",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","Control",259,19,"Chlarithromycin","Chlarithromycin",0,490300,FALSE,-8.777,2068770.175,0.01,3070513419.517,TRUE,NA,17.67,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,340.883334942422,490.3,2.068770175,0.951220153431301,0.943973815941471,0.984822154190411,0.978567868416681,0.982034555481562,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.986179775280899,0.263157894736842
"1418",31,"D3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","1 µM",229,20,"Chlarithromycin","Chlarithromycin",1e+06,579000,FALSE,-8.538,2260763.462,0.026,2790518704.528,TRUE,NA,20.17,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,385.080033510563,579,2.260763462,1.04965451024984,1.03319057815846,0.968875829615212,0.765029395031292,0.977193112971215,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.958464301751235,1
"1419",31,"D3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","Vehicle",229,20,"Chlarithromycin","Chlarithromycin",0,560400,FALSE,-8.908,2333388.235,0.026,2855647125.923,TRUE,NA,26.365,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,366.863601070894,560.4,2.333388235,1,1,1,1,1,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1,1
"1420",31,"D3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","10 µM",229,20,"Chlarithromycin","Chlarithromycin",1e+07,229900,FALSE,-2.401,1132571.429,0.116,1288318530.226,TRUE,NA,40.134,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,216.026072753927,229.9,1.132571429,0.588845751182008,0.410242683797288,0.485376334727256,1.52224540109994,0.451147664055163,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.269533004041311,4.46153846153846
"1421",31,"D3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","3 µM",229,20,"Chlarithromycin","Chlarithromycin",3e+06,601900,FALSE,-7.342,2105051.786,0.06,2552347848.421,TRUE,NA,21.194,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,414.851773618209,601.9,2.105051786,1.13080657881358,1.07405424696645,0.902143824343059,0.803868765408686,0.893789651127162,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.824202963628199,2.30769230769231
"1422",31,"D3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","Control",229,20,"Chlarithromycin","Chlarithromycin",0,518400,FALSE,-10.299,2269536.538,0.009,3044761253.434,TRUE,NA,17.244,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,344.109294628361,518.4,2.269536538,0.937976113258137,0.925053533190578,0.97263563086406,0.654048928503698,1.06622461360658,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.15615177368657,0.346153846153846
"1423",31,"D5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","1 µM",181,22,"Chlarithromycin","Chlarithromycin",1e+06,567300,FALSE,-10.113,2196585.185,0.019,4109147443.2,TRUE,NA,18.183,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,382.770763555411,567.3,2.196585185,1.1178466145128,1.0863653772501,0.944468331612979,0.986812113318137,1.02226522388668,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.00747160789002,1.05555555555556
"1424",31,"D5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","Vehicle",181,22,"Chlarithromycin","Chlarithromycin",0,522200,FALSE,-10.038,2325737.255,0.018,4019649057,TRUE,NA,18.426,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,342.417965565193,522.2,2.325737255,1,1,1,1,1,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1,1
"1425",31,"D5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","10 µM",181,22,"Chlarithromycin","Chlarithromycin",1e+07,227000,FALSE,-2.334,1241285.417,0.112,1330186769.32,TRUE,NA,24.001,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,203.746440662982,227,1.241285417,0.595022636521654,0.434699348908464,0.533716959786156,1.30256159774232,0.330921120340979,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.232516437537358,6.22222222222222
"1426",31,"D5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","3 µM",181,22,"Chlarithromycin","Chlarithromycin",3e+06,594100,FALSE,-9.726,2137090.909,0.041,4071515180.571,TRUE,NA,23.017,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,406.394717298718,594.1,2.137090909,1.18683818656514,1.13768671007277,0.918887507350868,1.24915879735157,1.01290314722393,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.968918111177525,2.27777777777778
"1427",31,"D5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Chlarithromycin_20251202_Plate_7558_001","Clarithromycin","Control",181,22,"Chlarithromycin","Chlarithromycin",0,473800,FALSE,-9.933,2157422.222,0.008,3974213740.582,TRUE,NA,19.045,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,322.572605777537,473.8,2.157422222,0.942043462132895,0.907315204902336,0.927629386063216,1.03359383479865,0.988696695713056,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.989539748953975,0.444444444444444
"1428",32,"B5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Haloperidol_20251202_Plate_7558_001","Haloperidol","1 µM",115,10,"Haloperidol","Haloperidol",1e+06,1295581,TRUE,-2.099,3174794.444,0.025,1138621655.676,TRUE,NA,NA,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,727.121128678918,1295.581,3.174794444,2.05740734840484,2.37068801463861,1.32772531201841,NA,0.994277231638976,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.868791390728477,1.08695652173913
"1429",32,"B5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Haloperidol_20251202_Plate_7558_001","Haloperidol","Vehicle",115,10,"Haloperidol","Haloperidol",0,546500,FALSE,-2.416,2391153.061,0.023,1145175228.24,TRUE,NA,NA,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,353.416220294281,546.5,2.391153061,1,1,1,NA,1,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1,1
"1430",32,"B5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Haloperidol_20251202_Plate_7558_001","Haloperidol","10 µM",115,10,"Haloperidol","Haloperidol",1e+07,620900,FALSE,-0.535,2279865.385,0.014,481701534.34,TRUE,NA,NA,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,411.213209786661,620.9,2.279865385,1.1635380216682,1.13613906678866,0.953458572847085,NA,0.420635656850802,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.221440397350993,0.608695652173913
"1431",32,"B5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Haloperidol_20251202_Plate_7558_001","Haloperidol","3 µM",115,10,"Haloperidol","Haloperidol",3e+06,912196,TRUE,-1.138,2676632.558,0.04,743158927.636,TRUE,NA,NA,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,557.562793538866,912.196,2.676632558,1.57763781491013,1.66916010978957,1.11938988835813,NA,0.648947784853981,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,0.471026490066225,1.73913043478261
"1432",32,"B5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Haloperidol_20251202_Plate_7558_001","Haloperidol","300 nM",115,10,"Haloperidol","Haloperidol",3e+05,1248953,TRUE,-2.754,3352780,0.056,1356696314,TRUE,NA,NA,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,682.092959692786,1248.953,3.35278,1.92999902246938,2.28536688014639,1.4021603445987,NA,1.1847063056761,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.13990066225166,2.43478260869565
"1433",32,"B5",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Haloperidol_20251202_Plate_7558_001","Haloperidol","Control",115,10,"Haloperidol","Haloperidol",0,493400,FALSE,-2.717,2208681.132,0.024,1298001826.889,TRUE,NA,NA,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,331.995834391979,493.4,2.208681132,0.939390484442208,0.902836230558097,0.923688729100558,NA,1.13345258863473,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.12458609271523,1.04347826086957
"1434",33,"A3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","1 nM",58,2,"Dofetilide","Dofetilide",1000,660200,FALSE,-9.943,2209760.377,0.02,3585293185.333,TRUE,NA,32.601,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,444.122656625382,660.2,2.209760377,1.04743446197806,1.02595182595183,0.959401117920236,1.27656825123346,1.16382666686834,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.33034519668183,0.909090909090909
"1435",33,"A3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","Vehicle",58,2,"Dofetilide","Dofetilide",0,643500,FALSE,-7.474,2303270.588,0.022,3080607522.923,TRUE,NA,25.538,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,424.009971742448,643.5,2.303270588,1,1,1,1,1,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1,1
"1436",33,"A3",7558,20251202,"SCVI209c1","2025_DIFF2_CA","20251202_Dofetilide_20251202_Plate_7558_001","Dofetilide","10 nM",58,2,"Dofetilide","Dofetilide",10000,1090839,TRUE,-9.64,2582215.217,0.012,3426995388.511,TRUE,NA,21.691,"Stanford_Expanded","D11+17","Tryple",0,"CARIPLO","Yes","RBK1","MWMEA24",20251117,3,678.835332227727,1090.839,2.582215217,1.60098907447409,1.6951655011655,1.12110805845101,0.84936173545305,1.11244141391284,"KCNH2-p.T983I","LQT2","High Risk",NA,NA,1.28980465614129,0.545454545454546
