Time,Score0,Score1,Score2,Score3
,2.562972,-0.008106144,-0.007986936,-0.001311288
,2.145744,-0.004112676,-0.0119208,-0.00417228
,-0.476832,-0.002741784,-0.007688916,0.001907328
,-1.907328,-0.003337824,-0.002741784,0.00476832
,-1.78812,-0.003218616,-0.004827924,0.000536436
,-2.9802,-0.002026536,-0.00268218,-0.002145744
,-2.145744,-0.003993468,-0.001847724,0.000417228
,-0.953664,-0.006198816,-0.006794856,0.00268218
,-1.430496,-0.008761788,-0.011443968,-0.000715248
,-0.417228,-0.0029802,-0.01132476,0.003695448
,0,-0.006914064,-0.009894264,-0.000119208
,2.9802,-0.008582976,-0.010967136,-0.000357624
,2.741784,-0.003635844,-0.009119412,0.003457032
,2.205348,-0.003814656,-0.009596244,0.000834456
,-0.119208,-0.005185548,-0.011086344,0.001132476
,0.59604,-0.005185548,-0.009775056,0.00089406
,3.516636,-0.005185548,-0.008523372,0.003814656
,0.476832,-0.007688916,-0.011682384,-0.00029802
,-2.562972,-0.002860992,-0.012755256,-0.005483568
,-7.033272,-0.000834456,-0.008761788,0.000417228
,-0.89406,-0.005245152,-0.008225352,0.006020004
,0.119208,-0.009655848,-0.009655848,-0.000238416
,-2.9802,-0.004231884,-0.012338028,-0.004291488
,-0.29802,-0.001907328,-0.012755256,-0.0029802
,-1.19208,-0.004649112,-0.010669116,-0.004053072
,0.357624,-0.008523372,-0.010371096,0.00059604
,2.205348,-0.007986936,-0.014066544,-0.002205348
,-0.536436,-0.001430496,-0.017046744,-0.007271688
,-1.907328,-0.003814656,-0.01102674,-0.004053072
,1.549704,-0.0044703,-0.012338028,-0.002741784
,1.549704,-0.004529904,-0.01758318,-0.00029802
,1.668912,-0.005125944,-0.015735456,-0.0014901
,-1.132476,-0.004351092,-0.015139416,0.003099408
,-1.311288,-0.007033272,-0.012874464,0.00029802
,2.622576,-0.00268218,-0.015616248,-0.000774852
,5.781588,-0.004112676,-0.017165952,0.002264952
,-1.728516,-0.007510104,-0.014066544,-0.001430496
,-1.549704,-0.006794856,-0.01430496,-0.005781588
,0.953664,-0.006377628,-0.009179016,-0.00059604
,-2.145744,-0.004887528,-0.010073076,0.00029802
,0.89406,0.00059604,-0.013351296,0.0029802
,1.311288,-0.000238416,-0.01013268,0.000715248
,-0.476832,-0.002860992,-0.012338028,0.000119208
,0.29802,-0.003457032,-0.014781792,0.005483568
,-0.357624,-0.003159012,-0.015556644,0.003337824
,-1.251684,-0.005125944,-0.012159216,0.002741784
,2.801388,-0.005602776,-0.010907532,0.002443764
,-1.072872,-0.002860992,-0.014364564,0.002503368
,-1.430496,-0.000715248,-0.017642784,0.002443764
,1.430496,-0.004947132,-0.0163911,0.001609308
,0.238416,-0.003099408,-0.015377832,-0.000357624
,1.072872,-0.0014901,-0.009775056,0.003755052
,2.801388,-0.006139212,-0.009953868,0.008284956
,4.4703,-0.001728516,-0.014960604,0.002741784
,1.251684,0.000774852,-0.014245356,0.004410696
,1.78812,-0.002801388,-0.010490304,0.005781588
,4.4703,-0.001430496,-0.009953868,-0.002622576
,0.238416,0.00089406,-0.012993672,-0.001907328
,-1.4901,0.001430496,-0.01102674,0.003039804
,-0.059604,0.001728516,-0.009775056,0.000059604
,3.099408,-0.00566238,-0.014781792,-0.000357624
,-1.78812,-0.004649112,-0.014245356,0.001549704
,-1.609308,-0.004947132,-0.009953868,0.005781588
,1.78812,-0.00506634,-0.009953868,0.004649112
,-0.178812,-0.003397428,-0.011741988,-0.00059604
,1.19208,-0.004053072,-0.012457236,0.003159012
,-0.357624,-0.00268218,-0.011086344,0.000119208
,1.013268,-0.00268218,-0.010311492,0.00417228
,5.721984,-0.002860992,-0.011741988,0.00029802
,5.125944,-0.006675648,-0.011861196,0.002443764
,3.397428,-0.008582976,-0.013470504,0.002205348
,1.311288,-0.006616044,-0.01430496,0.00029802
,-0.715248,-0.001668912,-0.011801592,0.000059604
,-0.059604,-0.005185548,-0.009477036,-0.00238416
,-2.145744,-0.003337824,-0.0119208,-0.002026536
,-0.59604,-0.00208614,-0.00715248,-0.001370892
,1.4901,-0.003635844,-0.01281486,-0.002205348
,-0.834456,-0.007629312,-0.018656052,-0.000476832
,2.68218,-0.008463768,-0.017761992,0.002145744
,1.4901,-0.003099408,-0.015735456,0.002801388
,1.847724,-0.003039804,-0.015020208,0.001072872
,-0.29802,-0.00655644,-0.014901,0.001549704
,-3.159012,-0.00715248,-0.014483772,0.006735252
,-2.443764,-0.006794856,-0.015914268,0.00029802
,1.907328,-0.003457032,-0.019430904,0.003755052
,2.145744,-0.002801388,-0.015973872,0.002503368
,-0.417228,-0.00685446,-0.012755256,0.000655644
,-1.370892,-0.005721984,-0.012278424,0.00566238
,-2.145744,-0.00357624,-0.009715452,0.005483568
,-2.324556,-0.005245152,-0.013053276,0.007092876
,-3.635844,-0.00178812,-0.01698714,0.008165748
,-5.900796,-0.002801388,-0.016569912,0.008463768
,-7.271688,-0.00506634,-0.008582976,0.00625842
,-1.251684,-0.00387426,-0.009119412,0.002801388
,-0.178812,-0.0014901,-0.012159216,-0.00029802
,-3.457032,-0.003695448,-0.010073076,-0.000059604
,1.907328,-0.002860992,-0.010192284,0.00208614
,3.755052,-0.00178812,-0.009715452,-0.000417228
,-2.08614,-0.004589508,-0.01072872,-0.004231884
,-3.337824,-0.005781588,-0.010669116,0.00417228
,-4.76832,-0.00804654,-0.012576444,0.003755052
,-3.397428,-0.011503572,-0.015914268,0.000476832
,-3.993468,-0.004827924,-0.015735456,0.000059604
,-3.099408,-0.002562972,-0.01162278,-0.000417228
,0.417228,-0.00357624,-0.0119208,0.00387426
,-1.19208,-0.001251684,-0.014722188,0.004529904
,-3.57624,-0.005721984,-0.014424168,0.002026536
,-4.649112,-0.007271688,-0.012636048,0.001966932
,-2.503368,-0.009953868,-0.016450704,0.002801388
,2.08614,-0.006318024,-0.013947336,0.000417228
,-0.29802,0.000476832,-0.010490304,-0.00238416
,0.536436,-0.000953664,-0.012695652,0.002562972
,2.205348,-0.002920596,-0.010311492,-0.000834456
,-0.655644,-0.002741784,-0.008880996,0.00029802
,-4.649112,-0.003099408,-0.012636048,0.003635844
,-4.4703,0.001430496,-0.014424168,0.005185548
,-1.311288,-0.003993468,-0.01162278,0.005125944
,-2.38416,-0.009000204,-0.007331292,0.003516636
,-3.993468,-0.004947132,-0.011265156,0.002145744
,-5.245152,-0.001072872,-0.014960604,-0.002026536
,-6.735252,-0.003814656,-0.013887732,-0.001311288
,-6.437232,-0.003635844,-0.0134109,-0.002145744
,-2.324556,-0.003933864,-0.01817922,-0.002920596
,-1.013268,-0.006079608,-0.010967136,0.000536436
,-0.59604,-0.00178812,-0.01132476,-0.001966932
,2.145744,-0.001251684,-0.016808328,-0.002860992
,1.251684,-0.002741784,-0.013768524,-0.001311288
,0.655644,-0.003397428,-0.011980404,-0.00238416
,-3.337824,-0.007271688,-0.015437436,-0.006794856
,-1.907328,-0.007331292,-0.015616248,-0.001728516
,-1.013268,-0.005721984,-0.012576444,0.000953664
,-3.993468,-0.004649112,-0.012397632,-0.00059604
,-3.337824,-0.003635844,-0.014126148,0.00178812
,-3.755052,-0.00268218,-0.012993672,0.00178812
,-1.78812,-0.004291488,-0.014662584,-0.000953664
,-3.337824,-0.004291488,-0.014126148,-0.004887528
,-0.536436,-0.00417228,-0.012993672,-0.00059604
,1.013268,-0.00208614,-0.012755256,-0.002920596
,-1.4901,-0.000119208,-0.011265156,0.000059604
,-2.920596,0.000059604,-0.008523372,0.002264952
,-3.755052,-0.00476832,-0.011086344,0.003039804
,-0.774852,-0.006675648,-0.011145948,0.00238416
,-0.178812,-0.003039804,-0.01102674,0.004708716
,-4.17228,-0.006377628,-0.016033476,0.006139212
,-2.801388,-0.00566238,-0.016629516,0.0014901
,1.847724,-0.003516636,-0.011145948,0.003993468
,-1.311288,-0.00685446,-0.008582976,-0.000178812
,-5.304756,-0.0014901,-0.008821392,-0.003159012
,-0.357624,-0.004410696,-0.013947336,0.002026536
,3.397428,-0.00536436,-0.01907328,-0.000238416
,3.87426,-0.003218616,-0.012755256,-0.003516636
,3.218616,-0.008582976,-0.01013268,-0.003516636
,-2.622576,-0.010311492,-0.011682384,0.002920596
,-2.205348,-0.004947132,-0.007927332,0.001430496
,1.609308,-0.002026536,-0.011145948,-0.003933864
,2.026536,-0.00774852,-0.009953868,-0.001549704
,-2.324556,-0.008582976,-0.010490304,-0.000417228
,-0.29802,-0.007867728,-0.015079812,-0.0014901
,1.251684,-0.003933864,-0.01400694,-0.003516636
,-0.357624,-0.002801388,-0.01370892,-0.0044703
,3.993468,-0.002860992,-0.013649316,-0.001847724
,4.231884,-0.003099408,-0.008821392,-0.002145744
,1.370892,-0.000059604,-0.006020004,-0.003814656
,2.801388,-0.0044703,-0.006496836,0.001668912
,-1.251684,-0.00774852,-0.007390896,-0.000059604
,-6.020004,-0.002264952,-0.0089406,-0.003039804
,-3.159012,-0.003397428,-0.015914268,-0.00178812
,0.89406,-0.0089406,-0.010251888,0.002264952
,0.476832,-0.004589508,-0.006735252,0.007092876
,-3.635844,-0.00357624,-0.006496836,0.002741784
,-3.159012,-0.008284956,-0.006139212,0.001966932
,-5.36436,-0.009119412,-0.006079608,0.003993468
,-4.351092,-0.003218616,-0.00804654,0.005423964
,-0.357624,-0.007629312,-0.010311492,0.007867728
,2.9802,-0.007927332,-0.014245356,0.000357624
,-2.264952,-0.006914064,-0.0119208,-0.003933864
,3.516636,-0.008582976,-0.015079812,-0.003814656
,7.212084,-0.009417432,-0.020146152,-0.003814656
,2.860992,-0.007986936,-0.018834864,-0.001072872
,2.145744,-0.0014901,-0.010311492,0.001132476
,2.860992,-0.004649112,-0.012874464,-0.00327822
,3.635844,-0.008702184,-0.016927536,-0.008165748
,6.55644,-0.005602776,-0.01460298,-0.003457032
,3.993468,-0.010788324,-0.018060012,-0.002503368
,-0.417228,-0.011503572,-0.019907736,-0.005304756
,-0.417228,-0.008821392,-0.019252092,-0.003516636
,2.741784,-0.002145744,-0.017523576,0.000357624
,1.847724,-0.00178812,-0.013053276,-0.001013268
,-1.311288,-0.00774852,-0.009953868,0.001549704
,-3.218616,-0.004708716,-0.0074505,0.000715248
,-3.337824,-0.00506634,-0.012457236,-0.000059604
,0.655644,-0.004291488,-0.013470504,0.001609308
,1.668912,-0.000059604,-0.014781792,-0.000834456
,3.099408,0.001132476,-0.013649316,-0.001966932
,0.655644,-0.002145744,-0.014126148,-0.000476832
,0,-0.00357624,-0.013947336,0.004410696
,-1.013268,-0.00178812,-0.012338028,0.001251684
,-1.251684,-0.002264952,-0.010192284,0.00089406
,-1.132476,-0.004589508,-0.013053276,0.001907328
,0.834456,-0.009179016,-0.013351296,0.00506634
,-0.715248,-0.006139212,-0.013589712,0.002443764
,-1.132476,-0.00178812,-0.011980404,-0.002801388
,-0.59604,-0.00208614,-0.013768524,0.008702184
,1.013268,-0.002562972,-0.01311288,0.002264952
,0.059604,0.000238416,-0.012397632,0.000476832
,-0.715248,0.00059604,-0.012636048,0.005125944
,2.08614,-0.001251684,-0.01132476,0.000536436
,1.19208,-0.003755052,-0.011205552,0.00089406
,-1.311288,-0.002860992,-0.012338028,-0.00089406
,-3.695448,-0.001847724,-0.012457236,-0.001847724
,-2.741784,-0.005602776,-0.011503572,0.002443764
,-0.357624,-0.005245152,-0.009655848,0.005781588
,-0.417228,-0.005543172,-0.01072872,0.002205348
,-0.834456,-0.004947132,-0.011384364,-0.000536436
,-1.728516,-0.00119208,-0.013649316,-0.000119208
,-1.251684,0.004231884,-0.016212288,-0.001370892
,-0.178812,0.001966932,-0.017940804,-0.003397428
,0.834456,-0.002503368,-0.013589712,-0.001609308
,4.112676,-0.004649112,-0.007986936,0.001668912
,2.264952,-0.001609308,-0.0134109,-0.000119208
,2.324556,-0.00029802,-0.016033476,0.004351092
,5.543172,-0.0029802,-0.012159216,0.00476832
,1.19208,-0.005602776,-0.013649316,-0.004351092
,-3.87426,-0.003814656,-0.016867932,-0.007092876
,-2.145744,-0.000536436,-0.01728516,-0.006377628
,-1.19208,-0.002920596,-0.014662584,0.00238416
,1.013268,-0.009119412,-0.013470504,0.00357624
,3.27822,-0.005245152,-0.012159216,-0.000059604
,1.4901,-0.005543172,-0.010609512,-0.000059604
,3.159012,-0.005304756,-0.006437232,0.004708716
,1.430496,-0.0059604,-0.007033272,0.004231884
,1.847724,-0.006675648,-0.010669116,-0.00119208
,0.059604,-0.00268218,-0.012576444,-0.001847724
,3.57624,-0.001728516,-0.012338028,-0.002443764
,0.953664,-0.004529904,-0.010907532,-0.00268218
,-1.966932,-0.0044703,-0.014126148,-0.001907328
,-0.655644,-0.001668912,-0.019430904,-0.004589508
,-1.609308,-0.001013268,-0.015675852,-0.00417228
,-0.834456,-0.001072872,-0.015020208,-0.004112676
,-0.476832,-0.00625842,-0.01579506,0.000774852
,-1.013268,-0.012099612,-0.015675852,0.003218616
,2.08614,-0.005543172,-0.013589712,0.000417228
,1.728516,-0.007390896,-0.016271892,-0.006318024
,-0.59604,-0.009298224,-0.013828128,-0.004112676
,-2.801388,-0.007688916,-0.011265156,0.000119208
,-1.013268,-0.00923862,-0.008582976,-0.002026536
,2.920596,-0.005304756,-0.014245356,0.000715248
,1.311288,-0.002920596,-0.018119616,0.000774852
,1.549704,-0.003337824,-0.0119208,0.000417228
,3.993468,0.00029802,-0.013947336,-0.002026536
,2.443764,-0.000715248,-0.018656052,0.000417228
,-2.026536,-0.0044703,-0.01549704,0.00566238
,0.417228,-0.001728516,-0.012993672,-0.001013268
,3.57624,-0.00059604,-0.013470504,-0.002920596
,2.026536,-0.002503368,-0.01013268,-0.001668912
,2.145744,-0.001430496,-0.012338028,0.00208614
,3.57624,-0.003755052,-0.015377832,0.003516636
,2.503368,-0.000774852,-0.014662584,-0.002562972
,1.072872,-0.00089406,-0.012576444,-0.005125944
,2.622576,-0.006794856,-0.009357828,0.001847724
,6.139212,-0.007629312,-0.00923862,-0.002562972
,1.728516,-0.003397428,-0.009953868,-0.00208614
,0.417228,-0.002324556,-0.012397632,0.001847724
,3.397428,0.000178812,-0.010549908,0.006020004
,3.159012,-0.001311288,-0.012934068,0.006794856
,-3.755052,-0.00387426,-0.01013268,0.001549704
,-6.55644,-0.00387426,-0.013649316,0.003397428
,-2.503368,-0.005185548,-0.015377832,0.002741784
,-3.218616,-0.002920596,-0.01400694,0.001907328
,-1.430496,0.000834456,-0.0134109,0.003337824
,-1.549704,-0.001311288,-0.018358032,0.001907328
,0.774852,-0.008702184,-0.02026536,-0.003039804
,2.324556,-0.007033272,-0.019430904,0.000834456
,1.013268,-0.000655644,-0.01758318,0.001072872
,-5.900796,-0.00208614,-0.01817922,0.001430496
,-1.668912,-0.00089406,-0.019132884,0.003397428
,2.9802,-0.001847724,-0.017046744,0.003457032
,2.622576,-0.00625842,-0.012099612,0.000476832
,-0.774852,-0.003993468,-0.015318228,-0.000417228
,-0.357624,-0.005602776,-0.017404368,0.004053072
,-2.860992,-0.004410696,-0.012636048,-0.000059604
,0.119208,-0.003516636,-0.012457236,-0.00566238
,3.814656,-0.006973668,-0.014066544,-0.002145744
,2.324556,-0.006735252,-0.01281486,0.0044703
,-2.205348,-0.002801388,-0.010490304,0.001907328
,-0.834456,-0.00625842,-0.012993672,0
,0.59604,-0.006198816,-0.011861196,0.003695448
,5.423964,-0.003516636,-0.011384364,0.001251684
,3.039804,-0.001072872,-0.011503572,0.00119208
,2.264952,-0.005543172,-0.009655848,0.003516636
,1.311288,-0.009179016,-0.00923862,-0.00208614
,0.59604,-0.006377628,-0.015139416,-0.0044703
,1.311288,-0.009357828,-0.015139416,-0.000715248
,-2.443764,-0.007688916,-0.013768524,-0.00089406
,-3.933864,-0.005721984,-0.012278424,-0.002801388
,-2.562972,-0.007569708,-0.018536844,-0.000476832
,-0.476832,-0.0014901,-0.019609716,-0.002622576
,0.834456,-0.000953664,-0.0163911,-0.002860992
,-0.238416,-0.007212084,-0.014364564,-0.004708716
,2.920596,-0.005543172,-0.014901,-0.010549908
,1.907328,-0.004708716,-0.012338028,-0.002026536
,-3.516636,-0.004827924,-0.013828128,0.00566238
,-2.205348,-0.00655644,-0.019609716,-0.003397428
,-3.039804,-0.007927332,-0.021219024,-0.011443968
,-3.755052,-0.007212084,-0.015735456,-0.002920596
,0.953664,-0.004291488,-0.013053276,-0.00178812
,3.099408,-0.00476832,-0.017523576,-0.003695448
,-0.357624,-0.006318024,-0.014662584,0.000953664
,-0.834456,-0.005602776,-0.013172484,-0.000834456
,0.476832,-0.007212084,-0.011682384,-0.005125944
,-1.966932,-0.003039804,-0.014722188,-0.004827924
,-1.072872,-0.00089406,-0.011384364,0.001132476
,2.801388,-0.002264952,-0.012695652,-0.000536436
,3.337824,-0.00476832,-0.016152684,0.003695448
,3.57624,-0.004589508,-0.014722188,0.002562972
,1.668912,-0.007629312,-0.0134109,-0.00059604
,-1.072872,-0.009477036,-0.015258624,-0.001549704
,0.357624,-0.008880996,-0.016510308,-0.000953664
,0.119208,-0.002503368,-0.018298428,-0.000238416
,5.304756,-0.003099408,-0.022530312,0.001668912
,3.933864,-0.007867728,-0.022232292,-0.000417228
,0.119208,-0.007212084,-0.017046744,-0.001847724
,2.9802,-0.003159012,-0.014960604,-0.000774852
,1.847724,-0.004887528,-0.017821596,0.000119208
,1.728516,-0.005602776,-0.017165952,-0.002562972
,2.38416,-0.001609308,-0.01281486,-0.003457032
,5.900796,-0.001132476,-0.010549908,0.001370892
,-0.119208,-0.00685446,-0.012874464,0.002622576
,1.430496,-0.00953664,-0.013470504,0.000834456
,-1.549704,-0.006079608,-0.013172484,-0.001370892
,-3.397428,-0.00268218,-0.018000408,-0.005006736
,0.59604,-0.000536436,-0.021874668,-0.004589508
,0.29802,-0.0059604,-0.01907328,-0.001430496
,-3.218616,-0.007688916,-0.018417636,-0.003516636
,-0.953664,-0.003933864,-0.022291896,-0.006079608
,2.562972,-0.004887528,-0.01698714,-0.004649112
,2.562972,-0.01072872,-0.015556644,-0.001847724
,-2.08614,-0.0104307,-0.016569912,-0.000059604
,0.059604,-0.008761788,-0.01013268,-0.004827924
,4.649112,-0.0059604,-0.010669116,-0.004351092
,0.417228,-0.005006736,-0.014841396,-0.001847724
,0.715248,-0.004589508,-0.01758318,-0.005423964
,1.728516,-0.003159012,-0.018000408,-0.005602776
,-0.834456,-0.006198816,-0.02205348,-0.002503368
,-3.039804,-0.00923862,-0.018238824,0.001549704
,-4.4703,-0.004827924,-0.016033476,0.001549704
,-1.668912,-0.004053072,-0.017523576,-0.00327822
,-2.68218,-0.001311288,-0.015139416,-0.004887528
,-0.059604,-0.002264952,-0.007629312,-0.002920596
,0.953664,-0.00774852,-0.0104307,0.002145744
,-2.443764,-0.007390896,-0.015258624,-0.001847724
,-0.953664,-0.003039804,-0.01251684,-0.007092876
,-2.741784,-0.00089406,-0.010192284,0.00208614
,-0.476832,-0.006377628,-0.009775056,0.004947132
,2.9802,-0.007033272,-0.012576444,-0.001609308
,0.774852,-0.004947132,-0.014483772,0.001609308
,-1.847724,-0.00417228,-0.01281486,0.006914064
,0.834456,-0.004053072,-0.010549908,0.004827924
,1.668912,-0.000536436,-0.01519902,0.001132476
,0.119208,-0.003933864,-0.013351296,0.00119208
,2.741784,-0.009655848,-0.007510104,0.00059604
,3.933864,-0.006735252,-0.008404164,-0.002920596
,0.238416,-0.003695448,-0.014364564,-0.004708716
,-0.953664,-0.0074505,-0.015735456,-0.0059604
,-2.9802,-0.008880996,-0.01162278,-0.001370892
,0.834456,-0.002324556,-0.010788324,-0.00178812
,-0.59604,-0.000417228,-0.012159216,-0.003457032
,-1.311288,-0.001430496,-0.01430496,0.000059604
,-1.78812,-0.003159012,-0.01519902,-0.001847724
,0.953664,-0.004112676,-0.01162278,-0.004291488
,4.231884,-0.003039804,-0.009596244,-0.004291488
,1.847724,-0.00476832,-0.011384364,-0.001132476
,2.860992,-0.004231884,-0.012338028,0.000536436
,2.801388,-0.002860992,-0.012397632,0.00268218
,3.993468,0.000417228,-0.015318228,0.001132476
,4.827924,-0.005900796,-0.009715452,-0.002562972
,0.953664,-0.009298224,-0.013232088,-0.002443764
,0.89406,-0.003099408,-0.014245356,-0.003933864
,-1.728516,-0.000834456,-0.010073076,-0.004827924
,0.29802,-0.00178812,-0.012993672,-0.003516636
,1.549704,-0.002205348,-0.014841396,-0.001847724
,1.132476,-0.000178812,-0.012695652,0.00178812
,1.311288,-0.000774852,-0.011563176,0.001907328
,1.907328,-0.001013268,-0.013053276,0.000655644
,-1.132476,-0.004827924,-0.014364564,-0.000536436
,2.68218,-0.0044703,-0.012874464,-0.000953664
,3.695448,-0.001132476,-0.013232088,-0.001966932
,0.89406,-0.000834456,-0.015020208,-0.000953664
,-1.728516,-0.000059604,-0.016271892,0.002741784
,-3.099408,0.001966932,-0.013947336,0.004947132
,0.536436,-0.00029802,-0.013589712,0.003039804
,2.622576,-0.002205348,-0.014066544,0.002920596
,1.311288,-0.001549704,-0.013649316,-0.00119208
,-2.264952,-0.005721984,-0.012576444,-0.00029802
,-0.536436,-0.004649112,-0.010967136,0.002741784
,2.08614,-0.00119208,-0.012934068,0.003218616
,2.145744,-0.003159012,-0.017046744,0.003099408
,-5.125944,-0.002026536,-0.019013676,0.00029802
,-3.87426,-0.00059604,-0.015735456,-0.0014901
,4.589508,-0.00029802,-0.017165952,-0.000476832
,2.324556,-0.00089406,-0.018417636,-0.002741784
,1.847724,-0.00506634,-0.011265156,-0.003516636
,3.57624,-0.005125944,-0.012874464,-0.004708716
,3.87426,-0.001311288,-0.018656052,-0.001549704
,-0.536436,-0.00089406,-0.014424168,0.003218616
,2.741784,-0.006735252,-0.015675852,0.00208614
,4.947132,-0.008106144,-0.017523576,0.00089406
,-1.907328,-0.001847724,-0.013828128,0.001072872
,0.834456,-0.00566238,-0.015973872,0.000059604
,3.218616,-0.007390896,-0.01668912,-0.001251684
,1.907328,-0.000119208,-0.012993672,0.001013268
,0.953664,-0.004708716,-0.012874464,-0.001847724
,0.417228,-0.005900796,-0.014901,0.002622576
,4.529904,-0.00268218,-0.015020208,0.00327822
,5.125944,-0.000476832,-0.015079812,-0.004351092
,4.76832,-0.000774852,-0.010192284,-0.004291488
,-0.476832,-0.00536436,-0.014364564,0.001430496
,-1.966932,-0.004529904,-0.018358032,-0.001668912
,2.08614,-0.001847724,-0.015318228,0.000715248
,-0.536436,-0.002264952,-0.015258624,0.002503368
,-0.834456,-0.003755052,-0.015377832,0.000715248
,0.357624,-0.00327822,-0.011384364,0.002562972
,0.476832,-0.002503368,-0.00953664,0.00655644
,0.774852,-0.006437232,-0.01251684,0.003993468
,-1.549704,-0.008761788,-0.01102674,0.002741784
,0.59604,-0.005721984,-0.0074505,-0.001072872
,2.801388,-0.006914064,-0.011145948,-0.000357624
,-5.245152,-0.008165748,-0.0193713,-0.000715248
,-0.178812,-0.00536436,-0.014364564,0.002324556
,-1.4901,-0.003635844,-0.015139416,0.001549704
,-2.026536,-0.00268218,-0.019132884,-0.002324556
,3.87426,-0.001251684,-0.016510308,-0.000059604
,1.013268,0.002622576,-0.016271892,-0.000357624
,0.774852,-0.002205348,-0.01609308,0.000178812
,3.457032,-0.00417228,-0.012993672,0.00536436
,2.801388,0.003457032,-0.01251684,-0.0014901
,0.59604,0.003933864,-0.008523372,-0.004947132
,-1.311288,0.000655644,-0.008582976,-0.001251684
,-2.38416,-0.004351092,-0.013172484,0.000476832
,1.728516,-0.005900796,-0.015616248,0.000953664
,0.59604,0.00208614,-0.021099816,-0.001728516
,2.503368,-0.00178812,-0.01966932,-0.002205348
,-1.4901,-0.004231884,-0.015675852,0.002622576
,-6.079608,-0.001728516,-0.0178812,-0.000357624
,-2.622576,-0.001847724,-0.018954072,-0.002145744
,0.953664,0.001370892,-0.016033476,-0.002622576
,-1.966932,0.003099408,-0.020384568,-0.004231884
,-1.907328,0.000655644,-0.021040212,-0.003755052
,-1.132476,-0.001430496,-0.01847724,-0.000119208
,-3.755052,0.00029802,-0.0178812,-0.00029802
,0.29802,0.000119208,-0.015914268,-0.000536436
,4.529904,0.000953664,-0.017821596,0.003933864
,1.251684,-0.001609308,-0.021397836,0.000953664
,-2.026536,-0.002443764,-0.02026536,-0.000476832
,-1.072872,-0.002324556,-0.017165952,-0.000655644
,3.814656,-0.004112676,-0.017940804,-0.004649112
,1.78812,-0.002741784,-0.019132884,-0.00536436
,-3.099408,0.000059604,-0.019609716,-0.00089406
,-4.76832,-0.001847724,-0.0178812,-0.00268218
,-3.516636,-0.001728516,-0.014245356,-0.005900796
,-3.57624,0.001430496,-0.015139416,-0.00476832
,-2.741784,0.001847724,-0.017821596,0.000238416
,-1.251684,-0.004887528,-0.016450704,0.005304756
,-1.668912,-0.00506634,-0.01966932,0.000715248
,-5.304756,0.00059604,-0.017940804,-0.004529904
,-2.741784,0.000357624,-0.013172484,-0.005245152
,-3.814656,-0.003039804,-0.016212288,0.001251684
,-2.9802,-0.002860992,-0.017702388,0.00625842
,-0.774852,-0.0044703,-0.01847724,0.005483568
,-1.072872,-0.00238416,-0.015258624,0.002741784
,-4.410696,-0.000119208,-0.013053276,0.000357624
,-2.801388,-0.000953664,-0.010847928,-0.000834456
,-1.072872,-0.003457032,-0.010847928,0.000059604
,-2.860992,-0.001907328,-0.01460298,0.002920596
,-2.264952,-0.000417228,-0.012874464,0.00238416
,-4.112676,-0.003159012,-0.008821392,0.00208614
,-2.9802,-0.006198816,-0.008463768,0.001907328
,-1.013268,-0.005304756,-0.010371096,-0.00208614
,-3.814656,-0.004351092,-0.009894264,-0.002145744
,-4.112676,-0.002801388,-0.01311288,-0.001251684
,-6.377628,0.001132476,-0.01519902,-0.003218616
,-4.17228,-0.000238416,-0.013172484,-0.00059604
,-2.801388,-0.000953664,-0.014245356,0.00476832
,-4.827924,0,-0.012159216,0.003516636
,-1.013268,-0.00089406,-0.012397632,0.002026536
,2.08614,-0.002205348,-0.011682384,0.003993468
,0.29802,-0.005721984,-0.007212084,0.001668912
,-1.013268,-0.0014901,-0.015675852,0.004112676
,-4.589508,0.000774852,-0.017165952,0.001609308
,-5.602776,-0.001668912,-0.01609308,0.000476832
,-1.430496,-0.004649112,-0.015079812,0.003993468
,3.516636,-0.004947132,-0.011443968,0.003397428
,5.841192,-0.003516636,-0.015675852,0.00417228
,0.357624,-0.003397428,-0.017165952,0.005721984
,0.178812,-0.005841192,-0.013828128,-0.001132476
,0.834456,-0.005543172,-0.014841396,-0.00029802
,-2.68218,-0.001609308,-0.0134109,0.00119208
,-3.337824,-0.002324556,-0.011801592,-0.001847724
,1.430496,-0.001311288,-0.013172484,-0.003337824
,3.337824,0.00089406,-0.011741988,0.000178812
,1.78812,-0.000655644,-0.01311288,-0.000357624
,-1.4901,-0.005543172,-0.010669116,0.001013268
,1.430496,-0.0074505,-0.00804654,-0.003039804
,1.609308,-0.00625842,-0.015020208,-0.000417228
,-1.78812,-0.00387426,-0.012338028,-0.000238416
,-2.9802,-0.000953664,-0.013053276,-0.000357624
,0.59604,0.000655644,-0.018060012,-0.004887528
,1.966932,0.001728516,-0.019430904,-0.006079608
,-1.132476,-0.001728516,-0.01311288,0.001251684
,-1.907328,0.000774852,-0.011741988,0.001847724
,-1.966932,-0.001549704,-0.013530108,0.001728516
,-3.695448,-0.004589508,-0.013589712,0.007629312
,-2.562972,-0.003457032,-0.0134109,0.002920596
,-2.08614,-0.00268218,-0.013649316,-0.006496836
,-2.860992,-0.006735252,-0.015854664,-0.0014901
,-0.417228,-0.00506634,-0.018834864,0.003755052
,-3.099408,0.000417228,-0.012755256,-0.001668912
,-4.4703,-0.001847724,-0.01370892,-0.00476832
,0.357624,-0.00327822,-0.019311696,-0.004887528
